time_us, pwm, position, angle
994392270, 0, 0.0969009, -0.0911062
994402270, 0, 0.0980582, -0.0408407
994412270, 0, 0.0990359, 0.00785398
994422270, 0, 0.0998539, 0.0581195
994432270, 0, 0.100562, 0.108385
994442270, 0, 0.101061, 0.15865
994452270, 0, 0.10133, 0.207345
994462270, 0, 0.10144, 0.259181
994472270, 0, 0.10144, 0.307876
994482270, 0, 0.10144, 0.356571
994492270, 0, 0.10145, 0.403695
994502270, 0, 0.10145, 0.447677
994512270, 0, 0.10145, 0.49323
994522270, 0, 0.10141, 0.537212
994532270, 0, 0.101091, 0.582765
994542270, 0, 0.100782, 0.626748
994552270, 0, 0.100323, 0.667588
994562270, 0, 0.099834, 0.71
994572270, 0, 0.0992454, 0.747699
994582270, 0, 0.0986169, 0.786969
994592270, 0, 0.0978387, 0.823097
994602270, 0, 0.0970406, 0.859226
994612270, 0, 0.0961128, 0.892212
994622270, 0, 0.0951251, 0.923628
994632270, 0, 0.0940776, 0.955044
994642270, 0, 0.0929104, 0.983319
994652270, 0, 0.0917032, 1.01002
994662270, 0, 0.0904162, 1.03515
994672270, 0, 0.0890894, 1.05872
994682270, 0, 0.0878124, 1.07914
994692270, 0, 0.0863758, 1.09799
994702270, 0, 0.0848993, 1.11527
994712270, 0, 0.0833629, 1.13254
994722270, 0, 0.0818465, 1.14511
994732270, 0, 0.0802303, 1.15768
994742270, 0, 0.0785942, 1.1671
994752270, 0, 0.0769281, 1.17496
994762270, 0, 0.0752321, 1.17967
994772270, 0, 0.0734663, 1.18438
994782270, 0, 0.0716905, 1.18595
994792270, 0, 0.0700444, 1.18595
994802270, 0, 0.0681589, 1.18281
994812270, 0, 0.0662234, 1.17967
994822270, 0, 0.064278, 1.17338
994832270, 0, 0.0622927, 1.16396
994842270, 0, 0.0602077, 1.15454
994852270, 0, 0.0580927, 1.14197
994862270, 0, 0.0559178, 1.12783
994872270, 0, 0.0537429, 1.11212
994882270, 0, 0.0514583, 1.09327
994892270, 0, 0.0494232, 1.076
994902270, 0, 0.0470687, 1.054
994912270, 0, 0.0447642, 1.03044
994922270, 0, 0.0423499, 1.00531
994932270, 0, 0.0399456, 0.977035
994942270, 0, 0.0374814, 0.948761
994952270, 0, 0.0350072, 0.917345
994962270, 0, 0.0325331, 0.884358
994972270, 0, 0.0302784, 0.852942
994982270, 0, 0.0277344, 0.818385
994992270, 0, 0.0251705, 0.780686
995002270, 0, 0.0225467, 0.741416
995012270, 0, 0.0198531, 0.700575
995022270, 0, 0.0171993, 0.659734
995032270, 0, 0.0144558, 0.615752
995042270, 0, 0.0117422, 0.573341
995052270, 0, 0.00920823, 0.530929
995062270, 0, 0.00644476, 0.486947
995072270, 0, 0.00362144, 0.438252
995082270, 0, 0.000847995, 0.391128
995092270, 0, -0.00196535, 0.342434
995102270, 0, -0.00481861, 0.290597
995112270, 0, -0.00762198, 0.241903
995122270, 0, -0.0105251, 0.190066
995132270, 0, -0.0130891, 0.146084
995142270, 0, -0.0160421, 0.092677
995152270, 0, -0.0189751, 0.0424115
995162270, 0, -0.022008, -0.00942478
995172270, 0, -0.0251206, -0.0612611
995182270, 0, -0.0282233, -0.109956
995192270, 0, -0.0314058, -0.161792
995202270, 0, -0.0342391, -0.204204
995212270, 0, -0.0374914, -0.257611
995222270, 0, -0.0407537, -0.303164
995232270, 0, -0.0441855, -0.353429
995242270, 0, -0.0475276, -0.400553
995252270, 0, -0.0509695, -0.446106
995262270, 0, -0.0541221, -0.486947
995272270, 0, -0.0577435, -0.530929
995282270, 0, -0.0614248, -0.573341
995292270, 0, -0.0650861, -0.614181
995302270, 0, -0.0689869, -0.655022
995312270, 0, -0.0727979, -0.692721
995322270, 0, -0.0768084, -0.73042
995332270, 0, -0.0803999, -0.758695
995342270, 0, -0.08459, -0.796394
995352270, 0, -0.08882, -0.824668
995362270, 0, -0.0931099, -0.857655
995372270, 0, -0.0974696, -0.884358
995382270, 0, -0.10147, -0.90792
995392270, 0, -0.10594, -0.934624
995402270, 0, -0.110499, -0.955044
995412270, 0, -0.115058, -0.977035
995422270, 0, -0.119647, -0.994314
995432270, 0, -0.123887, -1.01002
995442270, 0, -0.128496, -1.02573
995452270, 0, -0.133205, -1.0383
995462270, 0, -0.137944, -1.05086
995472270, 0, -0.142623, -1.06029
995482270, 0, -0.146833, -1.06657
995492270, 0, -0.151512, -1.07285
995502270, 0, -0.156131, -1.07442
995512270, 0, -0.16076, -1.07757
995522270, 0, -0.165339, -1.076
995532270, 0, -0.169829, -1.076
995542270, 0, -0.173879, -1.07128
995552270, 0, -0.178229, -1.065
995562270, 0, -0.182558, -1.05872
995572270, 0, -0.186699, -1.04772
995582270, 0, -0.190859, -1.03673
995592270, 0, -0.194351, -1.02416
995602270, 0, -0.198261, -1.01002
995612270, 0, -0.201923, -0.992743
995622270, 0, -0.205414, -0.977035
995632270, 0, -0.208756, -0.955044
995642270, 0, -0.211939, -0.936195
995652270, 0, -0.214882, -0.912633
995662270, 0, -0.217526, -0.890642
995672270, 0, -0.220239, -0.865509
995682270, 0, -0.222753, -0.835664
995692270, 0, -0.225048, -0.810531
995702270, 0, -0.227183, -0.777544
995712270, 0, -0.229128, -0.747699
995722270, 0, -0.230884, -0.716283
995732270, 0, -0.23245, -0.681726
995742270, 0, -0.233857, -0.648739
995752270, 0, -0.234975, -0.612611
995762270, 0, -0.235962, -0.581195
995772270, 0, -0.23678, -0.541925
995782270, 0, -0.237489, -0.507367
995792270, 0, -0.237888, -0.466527
995802270, 0, -0.238137, -0.428827
995812270, 0, -0.238217, -0.389557
995822270, 0, -0.238227, -0.348717
995832270, 0, -0.238227, -0.309447
995842270, 0, -0.238227, -0.265465
995852270, 0, -0.238227, -0.226195
995862270, 0, -0.238227, -0.183783
995872270, 0, -0.238227, -0.139801
995882270, 0, -0.238227, -0.0989602
995892270, 0, -0.238227, -0.0534071
995902270, 0, -0.238227, -0.0125664
995912270, 0, -0.238227, 0.0329867
995922270, 0, -0.238147, 0.0753982
995932270, 0, -0.237858, 0.116239
995942270, 0, -0.237568, 0.160221
995952270, 0, -0.237229, 0.199491
995962270, 0, -0.2368, 0.241903
995972270, 0, -0.236351, 0.281173
995982270, 0, -0.235902, 0.317301
995992270, 0, -0.235354, 0.356571
996002270, 0, -0.234755, 0.39427
996012270, 0, -0.234097, 0.431969
996022270, 0, -0.233438, 0.466527
996032270, 0, -0.2327, 0.502655
996042270, 0, -0.231882, 0.535642
996052270, 0, -0.230994, 0.567057
996062270, 0, -0.230036, 0.598473
996072270, 0, -0.229009, 0.626748
996082270, 0, -0.227871, 0.656593
996092270, 0, -0.226654, 0.681726
996102270, 0, -0.225357, 0.708429
996112270, 0, -0.22401, 0.73042
996122270, 0, -0.222753, 0.750841
996132270, 0, -0.221277, 0.771261
996142270, 0, -0.21975, 0.78854
996152270, 0, -0.218184, 0.807389
996162270, 0, -0.216598, 0.821526
996172270, 0, -0.214952, 0.835664
996182270, 0, -0.213286, 0.84823
996192270, 0, -0.21157, 0.859226
996202270, 0, -0.209814, 0.86708
996212270, 0, -0.208028, 0.873363
996222270, 0, -0.206183, 0.879646
996232270, 0, -0.204317, 0.881217
996242270, 0, -0.202581, 0.884358
996252270, 0, -0.200626, 0.884358
996262270, 0, -0.198561, 0.881217
996272270, 0, -0.196485, 0.878075
996282270, 0, -0.194341, 0.871792
996292270, 0, -0.192136, 0.865509
996302270, 0, -0.189901, 0.856084
996312270, 0, -0.187626, 0.845088
996322270, 0, -0.185252, 0.832522
996332270, 0, -0.183107, 0.819956
996342270, 0, -0.180673, 0.804248
996352270, 0, -0.178209, 0.786969
996362270, 0, -0.175715, 0.768119
996372270, 0, -0.173181, 0.746128
996382270, 0, -0.170557, 0.724137
996392270, 0, -0.167883, 0.700575
996402270, 0, -0.16517, 0.675442
996412270, 0, -0.162725, 0.65188
996422270, 0, -0.159892, 0.623606
996432270, 0, -0.157079, 0.593761
996442270, 0, -0.154146, 0.562345
996452270, 0, -0.151193, 0.530929
996462270, 0, -0.14817, 0.496372
996472270, 0, -0.145087, 0.461814
996482270, 0, -0.142264, 0.430398
996492270, 0, -0.139061, 0.392699
996502270, 0, -0.135799, 0.355
996512270, 0, -0.132557, 0.317301
996522270, 0, -0.129145, 0.278031
996532270, 0, -0.125813, 0.238761
996542270, 0, -0.122401, 0.199491
996552270, 0, -0.119318, 0.160221
996562270, 0, -0.115846, 0.120951
996572270, 0, -0.112354, 0.076969
996582270, 0, -0.108783, 0.0361283
996592270, 0, -0.105251, -0.00628319
996602270, 0, -0.10161, -0.0486947
996612270, 0, -0.0983774, -0.0863938
996622270, 0, -0.0946662, -0.128805
996632270, 0, -0.0909749, -0.171217
996642270, 0, -0.0872936, -0.208916
996652270, 0, -0.0834727, -0.252898
996662270, 0, -0.0798113, -0.292168
996672270, 0, -0.0761799, -0.328296
996682270, 0, -0.0726083, -0.369137
996692270, 0, -0.0687475, -0.403695
996702270, 0, -0.0649664, -0.446106
996712270, 0, -0.0610457, -0.479093
996722270, 0, -0.0571549, -0.516792
996732270, 0, -0.0535933, -0.546637
996742270, 0, -0.0496825, -0.579624
996752270, 0, -0.0457618, -0.614181
996762270, 0, -0.0417513, -0.640885
996772270, 0, -0.0377607, -0.675442
996782270, 0, -0.0337602, -0.700575
996792270, 0, -0.0300789, -0.727279
996802270, 0, -0.0259586, -0.752411
996812270, 0, -0.0218483, -0.774403
996822270, 0, -0.0175884, -0.801106
996832270, 0, -0.0133784, -0.818385
996842270, 0, -0.00906856, -0.840376
996852270, 0, -0.00519771, -0.856084
996862270, 0, -0.00091783, -0.870221
996872270, 0, 0.00340196, -0.889071
996882270, 0, 0.0077816, -0.898495
996892270, 0, 0.0121612, -0.912633
996902270, 0, 0.0161119, -0.918916
996912270, 0, 0.0205514, -0.92677
996922270, 0, 0.0249909, -0.936195
996932270, 0, 0.0294404, -0.936195
996942270, 0, 0.0338799, -0.940907
996952270, 0, 0.0379403, -0.940907
996962270, 0, 0.0423998, -0.939336
996972270, 0, 0.0468991, -0.939336
996982270, 0, 0.0514284, -0.931482
996992270, 0, 0.0559577, -0.928341
997002270, 0, 0.060058, -0.918916
997012270, 0, 0.0645674, -0.909491
997022270, 0, 0.0691465, -0.900066
997032270, 0, 0.0737058, -0.884358
997042270, 0, 0.0782849, -0.871792
997052270, 0, 0.0827943, -0.852942
997062270, 0, 0.0869445, -0.837234
997072270, 0, 0.0915037, -0.818385
997082270, 0, 0.0960629, -0.794823
997092270, 0, 0.100642, -0.774403
997102270, 0, 0.105251, -0.747699
997112270, 0, 0.109342, -0.725708
997122270, 0, 0.113891, -0.695863
997132270, 0, 0.11843, -0.667588
997142270, 0, 0.12287, -0.637743
997152270, 0, 0.127149, -0.604757
997162270, 0, 0.13107, -0.576482
997172270, 0, 0.13526, -0.541925
997182270, 0, 0.13938, -0.505796
997192270, 0, 0.143391, -0.469668
997202270, 0, 0.147162, -0.428827
997212270, 0, 0.150893, -0.391128
997222270, 0, 0.154046, -0.353429
997232270, 0, 0.157338, -0.311018
997242270, 0, 0.160511, -0.270177
997252270, 0, 0.163404, -0.224624
997262270, 0, 0.166177, -0.180642
997272270, 0, 0.168651, -0.136659
997282270, 0, 0.170936, -0.0879646
997292270, 0, 0.172742, -0.0486947
997302270, 0, 0.174607, 0
997312270, 0, 0.176233, 0.0455531
997322270, 0, 0.1777, 0.0942478
997332270, 0, 0.178857, 0.142942
997342270, 0, 0.179825, 0.190066
997352270, 0, 0.180533, 0.238761
997362270, 0, 0.180962, 0.287456
997372270, 0, 0.181192, 0.33458
997382270, 0, 0.181242, 0.383274
997392270, 0, 0.181252, 0.428827
997402270, 0, 0.181252, 0.47438
997412270, 0, 0.181252, 0.519934
997422270, 0, 0.181252, 0.562345
997432270, 0, 0.181252, 0.606327
997442270, 0, 0.181252, 0.645597
997452270, 0, 0.181252, 0.686438
997462270, 0, 0.181252, 0.720996
997472270, 0, 0.181252, 0.757124
997482270, 0, 0.181222, 0.793252
997492270, 0, 0.180942, 0.826239
997502270, 0, 0.180693, 0.859226
997512270, 0, 0.180314, 0.889071
997522270, 0, 0.179905, 0.918916
997532270, 0, 0.179326, 0.94719
997542270, 0, 0.178708, 0.973894
997552270, 0, 0.177909, 0.997456
997562270, 0, 0.177051, 1.02102
997572270, 0, 0.176014, 1.04144
997582270, 0, 0.174907, 1.06029
997592270, 0, 0.173679, 1.07757
997602270, 0, 0.172323, 1.09327
997612270, 0, 0.170846, 1.10741
997622270, 0, 0.16929, 1.11841
997632270, 0, 0.167773, 1.12783
997642270, 0, 0.166047, 1.13569
997652270, 0, 0.164222, 1.14197
997662270, 0, 0.162346, 1.14668
997672270, 0, 0.160391, 1.14825
997682270, 0, 0.158435, 1.14825
997692270, 0, 0.15638, 1.14668
997702270, 0, 0.154305, 1.14354
997712270, 0, 0.15223, 1.13726
997722270, 0, 0.150105, 1.1294
997732270, 0, 0.14795, 1.11998
997742270, 0, 0.145975, 1.10898
997752270, 0, 0.14374, 1.09485
997762270, 0, 0.141476, 1.08071
997772270, 0, 0.139201, 1.06343
997782270, 0, 0.136906, 1.04301
997792270, 0, 0.134542, 1.02259
997802270, 0, 0.132178, 0.999026
997812270, 0, 0.129773, 0.973894
997822270, 0, 0.127618, 0.950332
997832270, 0, 0.125184, 0.922057
997842270, 0, 0.12282, 0.892212
997852270, 0, 0.120326, 0.860796
997862270, 0, 0.117911, 0.82781
997872270, 0, 0.115397, 0.791681
997882270, 0, 0.112923, 0.753982
997892270, 0, 0.110419, 0.716283
997902270, 0, 0.108164, 0.680155
997912270, 0, 0.10567, 0.639314
997922270, 0, 0.103136, 0.598473
997932270, 0, 0.100552, 0.554491
997942270, 0, 0.0979385, 0.510509
997952270, 0, 0.0953446, 0.466527
997962270, 0, 0.0927507, 0.419403
997972270, 0, 0.0900771, 0.372279
997982270, 0, 0.0874333, 0.325155
997992270, 0, 0.0849991, 0.281173
998002270, 0, 0.0823354, 0.232478
998012270, 0, 0.0796317, 0.182212
998022270, 0, 0.0769381, 0.133518
998032270, 0, 0.0741946, 0.0832522
998042270, 0, 0.0714112, 0.0314159
998052270, 0, 0.0686577, -0.0188496
998062270, 0, 0.0661237, -0.0644026
998072270, 0, 0.0633403, -0.114668
998082270, 0, 0.0605269, -0.163363
998092270, 0, 0.0576936, -0.212058
998102270, 0, 0.0548304, -0.260752
998112270, 0, 0.0519572, -0.309447
998122270, 0, 0.049054, -0.356571
998132270, 0, 0.0461409, -0.402124
998142270, 0, 0.0435071, -0.444535
998152270, 0, 0.0404943, -0.486947
998162270, 0, 0.0374814, -0.5325
998172270, 0, 0.0344087, -0.573341
998182270, 0, 0.0313459, -0.614181
998192270, 0, 0.0281933, -0.655022
998202270, 0, 0.024971, -0.69115
998212270, 0, 0.021978, -0.725708
998222270, 0, 0.0185362, -0.760265
998232270, 0, 0.0150444, -0.793252
998242270, 0, 0.011433, -0.824668
998252270, 0, 0.00762198, -0.852942
998262270, 0, 0.0037212, -0.881217
998272270, 0, 0.000109741, -0.904779
998282270, 0, -0.00398059, -0.92677
998292270, 0, -0.00823054, -0.951903
998302270, 0, -0.0125503, -0.969181
998312270, 0, -0.0169699, -0.989602
998322270, 0, -0.0209804, -1.00217
998332270, 0, -0.0255895, -1.01631
998342270, 0, -0.0301787, -1.03044
998352270, 0, -0.0348376, -1.0383
998362270, 0, -0.0395864, -1.04772
998372270, 0, -0.0443352, -1.054
998382270, 0, -0.048665, -1.05872
998392270, 0, -0.0534137, -1.06186
998402270, 0, -0.0583221, -1.06186
998412270, 0, -0.0631407, -1.06029
998422270, 0, -0.0680691, -1.05715
998432270, 0, -0.0724787, -1.05086
998442270, 0, -0.0774369, -1.04458
998452270, 0, -0.0823753, -1.03515
998462270, 0, -0.0873535, -1.02416
998472270, 0, -0.0924115, -1.01159
998482270, 0, -0.096871, -0.997456
998492270, 0, -0.101929, -0.980177
998502270, 0, -0.106927, -0.962898
998512270, 0, -0.112035, -0.940907
998522270, 0, -0.116993, -0.918916
998532270, 0, -0.121632, -0.896925
998542270, 0, -0.12672, -0.870221
998552270, 0, -0.131759, -0.845088
998562270, 0, -0.136876, -0.813672
998572270, 0, -0.142014, -0.783827
998582270, 0, -0.146534, -0.755553
998592270, 0, -0.151691, -0.719425
998602270, 0, -0.156769, -0.684867
998612270, 0, -0.161867, -0.648739
998622270, 0, -0.166955, -0.609469
998632270, 0, -0.171624, -0.576482
998642270, 0, -0.176632, -0.534071
998652270, 0, -0.18173, -0.49323
998662270, 0, -0.186679, -0.452389
998672270, 0, -0.191747, -0.406836
998682270, 0, -0.196186, -0.367566
998692270, 0, -0.201025, -0.323584
998702270, 0, -0.205913, -0.27646
998712270, 0, -0.210572, -0.234049
998722270, 0, -0.215291, -0.186925
998732270, 0, -0.219441, -0.146084
998742270, 0, -0.22399, -0.0989602
998752270, 0, -0.2284, -0.0518363
998762270, 0, -0.23282, -0.00628319
998772270, 0, -0.23708, 0.0408407
998782270, 0, -0.240761, 0.0816814
998792270, 0, -0.244871, 0.125664
998802270, 0, -0.248752, 0.172788
998812270, 0, -0.252563, 0.213628
998822270, 0, -0.256115, 0.257611
998832270, 0, -0.259536, 0.300022
998842270, 0, -0.262699, 0.339292
998852270, 0, -0.265423, 0.376991
998862270, 0, -0.268176, 0.41469
998872270, 0, -0.270401, 0.450819
998882270, 0, -0.272306, 0.485376
998892270, 0, -0.273863, 0.518363
998902270, 0, -0.27509, 0.548208
998912270, 0, -0.275978, 0.578053
998922270, 0, -0.276556, 0.606327
998932270, 0, -0.276905, 0.629889
998942270, 0, -0.277085, 0.655022
998952270, 0, -0.277145, 0.677013
998962270, 0, -0.277145, 0.695863
998972270, 0, -0.277145, 0.716283
998982270, 0, -0.277145, 0.733562
998992270, 0, -0.277145, 0.750841
999002270, 0, -0.277095, 0.764978
999012270, 0, -0.276796, 0.779115
999022270, 0, -0.276486, 0.790111
999032270, 0, -0.276067, 0.801106
999042270, 0, -0.275579, 0.807389
999052270, 0, -0.27504, 0.815243
999062270, 0, -0.274421, 0.819956
999072270, 0, -0.273753, 0.821526
999082270, 0, -0.273025, 0.824668
999092270, 0, -0.272177, 0.823097
999102270, 0, -0.271229, 0.821526
999112270, 0, -0.270131, 0.816814
999122270, 0, -0.268964, 0.810531
999132270, 0, -0.267677, 0.804248
999142270, 0, -0.26629, 0.793252
999152270, 0, -0.264924, 0.783827
999162270, 0, -0.263417, 0.771261
999172270, 0, -0.261801, 0.757124
999182270, 0, -0.260165, 0.741416
999192270, 0, -0.258389, 0.724137
999202270, 0, -0.256563, 0.705288
999212270, 0, -0.254698, 0.684867
999222270, 0, -0.252713, 0.662876
999232270, 0, -0.250628, 0.639314
999242270, 0, -0.248512, 0.614181
999252270, 0, -0.246338, 0.587478
999262270, 0, -0.244352, 0.563916
999272270, 0, -0.242068, 0.534071
999282270, 0, -0.239653, 0.504226
999292270, 0, -0.237239, 0.47281
999302270, 0, -0.234705, 0.439823
999312270, 0, -0.232061, 0.405265
999322270, 0, -0.229398, 0.370708
999332270, 0, -0.226734, 0.33615
999342270, 0, -0.22422, 0.301593
999352270, 0, -0.221427, 0.265465
999362270, 0, -0.218493, 0.226195
999372270, 0, -0.21562, 0.188496
999382270, 0, -0.212727, 0.150796
999392270, 0, -0.209794, 0.111527
999402270, 0, -0.206881, 0.0722566
999412270, 0, -0.203908, 0.0329867
999422270, 0, -0.201254, -0.00314159
999432270, 0, -0.198261, -0.0408407
999442270, 0, -0.195298, -0.0816814
999452270, 0, -0.192285, -0.120951
999462270, 0, -0.189273, -0.160221
999472270, 0, -0.18617, -0.199491
999482270, 0, -0.183047, -0.23719
999492270, 0, -0.180224, -0.273319
999502270, 0, -0.177071, -0.309447
999512270, 0, -0.173879, -0.347146
999522270, 0, -0.170657, -0.383274
999532270, 0, -0.167364, -0.417832
999542270, 0, -0.164082, -0.45396
999552270, 0, -0.16076, -0.485376
999562270, 0, -0.157717, -0.516792
999572270, 0, -0.154295, -0.548208
999582270, 0, -0.150893, -0.578053
999592270, 0, -0.147441, -0.607898
999602270, 0, -0.14398, -0.636173
999612270, 0, -0.140418, -0.664447
999622270, 0, -0.136886, -0.68958
999632270, 0, -0.133654, -0.71
999642270, 0, -0.130053, -0.735133
999652270, 0, -0.126481, -0.753982
999662270, 0, -0.12288, -0.775973
999672270, 0, -0.119258, -0.793252
999682270, 0, -0.115597, -0.80896
999692270, 0, -0.112364, -0.823097
999702270, 0, -0.108693, -0.837234
999712270, 0, -0.105052, -0.849801
999722270, 0, -0.101301, -0.859226
999732270, 0, -0.0976192, -0.86865
999742270, 0, -0.093898, -0.874934
999752270, 0, -0.0901469, -0.881217
999762270, 0, -0.0867948, -0.882788
999772270, 0, -0.0830337, -0.885929
999782270, 0, -0.0792826, -0.885929
999792270, 0, -0.0754816, -0.882788
999802270, 0, -0.0717304, -0.882788
999812270, 0, -0.0678396, -0.874934
999822270, 0, -0.0643978, -0.873363
999832270, 0, -0.0605169, -0.862367
999842270, 0, -0.0565862, -0.854513
999852270, 0, -0.0526156, -0.843518
999862270, 0, -0.048635, -0.82781
999872270, 0, -0.0445746, -0.816814
999882270, 0, -0.0409532, -0.797965
999892270, 0, -0.0368229, -0.783827
999902270, 0, -0.0327127, -0.763407
999912270, 0, -0.0285725, -0.742987
999922270, 0, -0.0243325, -0.722566
999932270, 0, -0.0201125, -0.695863
999942270, 0, -0.0162217, -0.677013
999952270, 0, -0.0119218, -0.648739
999962270, 0, -0.0075721, -0.622035
999972270, 0, -0.00319245, -0.595332
999982270, 0, 0.00115726, -0.562345
999992270, 0, 0.00513785, -0.537212
1000002270, 0, 0.00956738, -0.504226
1000012270, 0, 0.013967, -0.47281
1000022270, 0, 0.0183865, -0.439823
1000032270, 0, 0.0228859, -0.402124
1000042270, 0, 0.0269064, -0.372279
1000052270, 0, 0.0313858, -0.33458
1000062270, 0, 0.0358852, -0.298451
1000072270, 0, 0.0403746, -0.260752
1000082270, 0, 0.0448639, -0.221482
1000092270, 0, 0.0493334, -0.183783
1000102270, 0, 0.0533738, -0.149226
1000112270, 0, 0.0579031, -0.109956
1000122270, 0, 0.0624125, -0.0706858
1000132270, 0, 0.0668719, -0.0298451
1000142270, 0, 0.0714611, 0.00785398
1000152270, 0, 0.0754516, 0.0455531
1000162270, 0, 0.0798812, 0.084823
1000172270, 0, 0.084181, 0.122522
1000182270, 0, 0.088411, 0.164934
1000192270, 0, 0.092232, 0.201062
1000202270, 0, 0.0955242, 0.238761
1000212270, 0, 0.098567, 0.278031
1000222270, 0, 0.10137, 0.317301
1000232270, 0, 0.103645, 0.359712
1000242270, 0, 0.10569, 0.398982
1000252270, 0, 0.107316, 0.438252
1000262270, 0, 0.108763, 0.479093
1000272270, 0, 0.1099, 0.515221
1000282270, 0, 0.110808, 0.556062
1000292270, 0, 0.111357, 0.59219
1000302270, 0, 0.111696, 0.628319
1000312270, 0, 0.111806, 0.664447
1000322270, 0, 0.111836, 0.697434
1000332270, 0, 0.111836, 0.728849
1000342270, 0, 0.111836, 0.758695
1000352270, 0, 0.111836, 0.790111
1000362270, 0, 0.111836, 0.818385
1000372270, 0, 0.111836, 0.843518
1000382270, 0, 0.111836, 0.870221
1000392270, 0, 0.111836, 0.892212
1000402270, 0, 0.111836, 0.914203
1000412270, 0, 0.111836, 0.934624
1000422270, 0, 0.111836, 0.953473
1000432270, 0, 0.111806, 0.969181
1000442270, 0, 0.111516, 0.984889
1000452270, 0, 0.111247, 0.997456
1000462270, 0, 0.110828, 1.00845
1000472270, 0, 0.110389, 1.01945
1000482270, 0, 0.109751, 1.02573
1000492270, 0, 0.109022, 1.03201
1000502270, 0, 0.108084, 1.03673
1000512270, 0, 0.107017, 1.0383
1000522270, 0, 0.10576, 1.03987
1000532270, 0, 0.104343, 1.03987
1000542270, 0, 0.102957, 1.0383
1000552270, 0, 0.101261, 1.03201
1000562270, 0, 0.0994549, 1.0273
1000572270, 0, 0.0975993, 1.01945
1000582270, 0, 0.0956339, 1.01002
1000592270, 0, 0.0936386, 0.999026
1000602270, 0, 0.0915236, 0.984889
1000612270, 0, 0.0894086, 0.970752
1000622270, 0, 0.0872238, 0.953473
1000632270, 0, 0.085039, 0.936195
1000642270, 0, 0.0828442, 0.915774
1000652270, 0, 0.0808489, 0.896925
1000662270, 0, 0.0785842, 0.871792
1000672270, 0, 0.0763495, 0.846659
1000682270, 0, 0.0740749, 0.819956
1000692270, 0, 0.0717903, 0.791681
1000702270, 0, 0.0694857, 0.761836
1000712270, 0, 0.0671313, 0.728849
1000722270, 0, 0.0647769, 0.697434
1000732270, 0, 0.0626519, 0.666018
1000742270, 0, 0.0602176, 0.629889
1000752270, 0, 0.0577934, 0.593761
1000762270, 0, 0.0553192, 0.556062
1000772270, 0, 0.0528451, 0.516792
1000782270, 0, 0.050321, 0.475951
1000792270, 0, 0.0478269, 0.436681
1000802270, 0, 0.0453029, 0.392699
1000812270, 0, 0.0430682, 0.356571
1000822270, 0, 0.0404743, 0.311018
1000832270, 0, 0.0379204, 0.268606
1000842270, 0, 0.0352766, 0.223053
1000852270, 0, 0.0326528, 0.1775
1000862270, 0, 0.0299791, 0.133518
1000872270, 0, 0.0272456, 0.0879646
1000882270, 0, 0.0245021, 0.0408407
1000892270, 0, 0.0219282, 0
1000902270, 0, 0.0190749, -0.0455531
1000912270, 0, 0.0161718, -0.0895354
1000922270, 0, 0.0132387, -0.135088
1000932270, 0, 0.0102158, -0.179071
1000942270, 0, 0.007193, -0.223053
1000952270, 0, 0.00410031, -0.265465
1000962270, 0, 0.00100762, -0.307876
1000972270, 0, -0.00182568, -0.347146
1000982270, 0, -0.00505804, -0.386416
1000992270, 0, -0.00827045, -0.428827
1001002270, 0, -0.0115726, -0.466527
1001012270, 0, -0.0149147, -0.504226
1001022270, 0, -0.0183666, -0.543496
1001032270, 0, -0.0215092, -0.573341
1001042270, 0, -0.0250807, -0.607898
1001052270, 0, -0.0287421, -0.640885
1001062270, 0, -0.0324533, -0.672301
1001072270, 0, -0.0361645, -0.700575
1001082270, 0, -0.0399456, -0.73042
1001092270, 0, -0.0434772, -0.752411
1001102270, 0, -0.0473082, -0.779115
1001112270, 0, -0.0512987, -0.802677
1001122270, 0, -0.0552394, -0.823097
1001132270, 0, -0.0592898, -0.846659
1001142270, 0, -0.06344, -0.860796
1001152270, 0, -0.0671213, -0.879646
1001162270, 0, -0.0712915, -0.892212
1001172270, 0, -0.0754616, -0.904779
1001182270, 0, -0.0797315, -0.918916
1001192270, 0, -0.0840413, -0.925199
1001202270, 0, -0.0883811, -0.936195
1001212270, 0, -0.0923317, -0.939336
1001222270, 0, -0.0968111, -0.944049
1001232270, 0, -0.101271, -0.94719
1001242270, 0, -0.10585, -0.945619
1001252270, 0, -0.110489, -0.944049
1001262270, 0, -0.114639, -0.940907
1001272270, 0, -0.119348, -0.936195
1001282270, 0, -0.124037, -0.928341
1001292270, 0, -0.128796, -0.920487
1001302270, 0, -0.133514, -0.90792
1001312270, 0, -0.137864, -0.898495
1001322270, 0, -0.142623, -0.882788
1001332270, 0, -0.147441, -0.86865
1001342270, 0, -0.15225, -0.849801
1001352270, 0, -0.157089, -0.82938
1001362270, 0, -0.161508, -0.812102
1001372270, 0, -0.166327, -0.786969
1001382270, 0, -0.171225, -0.766549
1001392270, 0, -0.176014, -0.739845
1001402270, 0, -0.180862, -0.711571
1001412270, 0, -0.185611, -0.684867
1001422270, 0, -0.189931, -0.655022
1001432270, 0, -0.19448, -0.626748
1001442270, 0, -0.19901, -0.593761
1001452270, 0, -0.203369, -0.560774
1001462270, 0, -0.207529, -0.527788
1001472270, 0, -0.211051, -0.494801
1001482270, 0, -0.214553, -0.463385
1001492270, 0, -0.217835, -0.427257
