pwm, time_us, position, angle
-20, 1356588892, 0.141326, -0.0141372
-20, 1356593892, 0.140997, -0.0141372
-20, 1356598892, 0.140677, -0.015708
-20, 1356603892, 0.140338, -0.0172788
-20, 1356608892, 0.140019, -0.0172788
-20, 1356613892, 0.13969, -0.0172788
-20, 1356618892, 0.139371, -0.0188496
-20, 1356623892, 0.139041, -0.0188496
-20, 1356628892, 0.138712, -0.0204204
-20, 1356633892, 0.138393, -0.0204204
-20, 1356638892, 0.138054, -0.0219911
-20, 1356643892, 0.137714, -0.0219911
-20, 1356648892, 0.137395, -0.0235619
-20, 1356653892, 0.137066, -0.0235619
-20, 1356658892, 0.136737, -0.0235619
-20, 1356663892, 0.136408, -0.0251327
-20, 1356668892, 0.136078, -0.0251327
-20, 1356673892, 0.135739, -0.0251327
-20, 1356678892, 0.1354, -0.0267035
-20, 1356683892, 0.135071, -0.0267035
-20, 1356688892, 0.134751, -0.0267035
-20, 1356693892, 0.134422, -0.0282743
-20, 1356698892, 0.134083, -0.0282743
-20, 1356703892, 0.133744, -0.0298451
-20, 1356708892, 0.133405, -0.0298451
-20, 1356713892, 0.133055, -0.0298451
-20, 1356718892, 0.132716, -0.0298451
-20, 1356723892, 0.132377, -0.0298451
-20, 1356728892, 0.132028, -0.0314159
-20, 1356733892, 0.131689, -0.0314159
-20, 1356738892, 0.131349, -0.0314159
-20, 1356743892, 0.13102, -0.0314159
-20, 1356748892, 0.130681, -0.0329867
-20, 1356753892, 0.130342, -0.0329867
-20, 1356758892, 0.130023, -0.0329867
-20, 1356763892, 0.129683, -0.0329867
-20, 1356768892, 0.129354, -0.0345575
-20, 1356773892, 0.129015, -0.0345575
-20, 1356778892, 0.128686, -0.0345575
-20, 1356783892, 0.128367, -0.0345575
-20, 1356788892, 0.128027, -0.0345575
-20, 1356793892, 0.127758, -0.0345575
-20, 1356798892, 0.127449, -0.0345575
-20, 1356803892, 0.127139, -0.0345575
-20, 1356808892, 0.12683, -0.0361283
-20, 1356813892, 0.126511, -0.0361283
-20, 1356818892, 0.126192, -0.0361283
-20, 1356823892, 0.125872, -0.0361283
-20, 1356828892, 0.125553, -0.0361283
-20, 1356833892, 0.125254, -0.0361283
-20, 1356838892, 0.124965, -0.0361283
-20, 1356843892, 0.124665, -0.0361283
-20, 1356848892, 0.124356, -0.0361283
-20, 1356853892, 0.124057, -0.0361283
-20, 1356858892, 0.123747, -0.0361283
-20, 1356863892, 0.123438, -0.0361283
-20, 1356868892, 0.123139, -0.0361283
-20, 1356873892, 0.12286, -0.0361283
-20, 1356878892, 0.12256, -0.0361283
-20, 1356883892, 0.122241, -0.0361283
-20, 1356888892, 0.121952, -0.0361283
-20, 1356893892, 0.121652, -0.0361283
-20, 1356898892, 0.121323, -0.0361283
-20, 1356903892, 0.121034, -0.0361283
-20, 1356908892, 0.120755, -0.0361283
-20, 1356913892, 0.120445, -0.0345575
-20, 1356918892, 0.120136, -0.0361283
-20, 1356923892, 0.119847, -0.0361283
-20, 1356928892, 0.119537, -0.0345575
-20, 1356933892, 0.119248, -0.0345575
-20, 1356938892, 0.118959, -0.0345575
-20, 1356943892, 0.118669, -0.0345575
-20, 1356948892, 0.11836, -0.0329867
-20, 1356953892, 0.118041, -0.0345575
-20, 1356958892, 0.117722, -0.0329867
-20, 1356963892, 0.117412, -0.0329867
-20, 1356968892, 0.117123, -0.0329867
-20, 1356973892, 0.116834, -0.0329867
-20, 1356978892, 0.116525, -0.0314159
-20, 1356983892, 0.116215, -0.0314159
-20, 1356988892, 0.115906, -0.0314159
-20, 1356993892, 0.115597, -0.0298451
-20, 1356998892, 0.115307, -0.0298451
-20, 1357003892, 0.115018, -0.0298451
-20, 1357008892, 0.114719, -0.0298451
-20, 1357013892, 0.114429, -0.0282743
-20, 1357018892, 0.11414, -0.0282743
-20, 1357023892, 0.113841, -0.0282743
-20, 1357028892, 0.113532, -0.0267035
-20, 1357033892, 0.113262, -0.0267035
-20, 1357038892, 0.113033, -0.0267035
-20, 1357043892, 0.112724, -0.0251327
-20, 1357048892, 0.112444, -0.0251327
-20, 1357053892, 0.112165, -0.0251327
-20, 1357058892, 0.111866, -0.0235619
-20, 1357063892, 0.111556, -0.0235619
-20, 1357068892, 0.111287, -0.0235619
-20, 1357073892, 0.110988, -0.0219911
-20, 1357078892, 0.110698, -0.0219911
-20, 1357083892, 0.110419, -0.0219911
-20, 1357088892, 0.11011, -0.0204204
-20, 1357093892, 0.1098, -0.0188496
-20, 1357098892, 0.109501, -0.0188496
-20, 1357103892, 0.109202, -0.0188496
-20, 1357108892, 0.108893, -0.0172788
-20, 1357113892, 0.108583, -0.0172788
-20, 1357118892, 0.108274, -0.0172788
-20, 1357123892, 0.107955, -0.015708
-20, 1357128892, 0.107646, -0.0141372
-20, 1357133892, 0.107336, -0.0141372
-20, 1357138892, 0.107017, -0.0141372
-20, 1357143892, 0.106708, -0.0125664
-20, 1357148892, 0.106388, -0.0125664
-20, 1357153892, 0.106069, -0.0109956
-20, 1357158892, 0.10574, -0.00942478
-20, 1357163892, 0.105411, -0.00942478
-20, 1357168892, 0.105092, -0.00942478
-20, 1357173892, 0.104772, -0.00785398
-20, 1357178892, 0.104463, -0.00628319
-20, 1357183892, 0.104134, -0.00628319
-20, 1357188892, 0.103805, -0.00628319
-20, 1357193892, 0.103455, -0.00471239
-20, 1357198892, 0.103126, -0.00471239
-20, 1357203892, 0.102807, -0.00314159
-20, 1357208892, 0.102478, -0.0015708
-20, 1357213892, 0.102139, -0.0015708
-20, 1357218892, 0.101809, -0.0015708
-20, 1357223892, 0.10148, 0
-20, 1357228892, 0.101161, 0.0015708
-20, 1357233892, 0.100832, 0.0015708
-20, 1357238892, 0.100492, 0.00314159
-20, 1357243892, 0.100163, 0.00314159
-20, 1357248892, 0.099834, 0.00471239
-20, 1357253892, 0.0995048, 0.00471239
-20, 1357258892, 0.0991855, 0.00628319
-20, 1357263892, 0.0988563, 0.00628319
-20, 1357268892, 0.0985371, 0.00785398
-20, 1357273892, 0.0982078, 0.00785398
-20, 1357278892, 0.0978786, 0.00942478
-20, 1357283892, 0.0975494, 0.00942478
-20, 1357288892, 0.0972202, 0.0109956
-20, 1357293892, 0.096881, 0.0109956
-20, 1357298892, 0.0965617, 0.0109956
-20, 1357303892, 0.0963023, 0.0125664
-20, 1357308892, 0.0959731, 0.0141372
-20, 1357313892, 0.0956339, 0.0141372
-20, 1357318892, 0.0953047, 0.0141372
-20, 1357323892, 0.0949755, 0.015708
-20, 1357328892, 0.0946462, 0.015708
-20, 1357333892, 0.0943071, 0.0172788
-20, 1357338892, 0.0939679, 0.0172788
-20, 1357343892, 0.0936287, 0.0188496
-20, 1357348892, 0.0932994, 0.0188496
-20, 1357353892, 0.0929602, 0.0188496
-20, 1357358892, 0.092621, 0.0204204
-20, 1357363892, 0.0922719, 0.0204204
-20, 1357368892, 0.0919327, 0.0204204
-20, 1357373892, 0.0915935, 0.0219911
-20, 1357378892, 0.0912642, 0.0219911
-20, 1357383892, 0.090935, 0.0235619
-20, 1357388892, 0.0905858, 0.0235619
-20, 1357393892, 0.0902566, 0.0235619
-20, 1357398892, 0.0899174, 0.0251327
-20, 1357403892, 0.0895782, 0.0251327
-20, 1357408892, 0.089239, 0.0251327
-20, 1357413892, 0.0889098, 0.0267035
-20, 1357418892, 0.0885906, 0.0267035
-20, 1357423892, 0.0882514, 0.0267035
-20, 1357428892, 0.0879122, 0.0267035
-20, 1357433892, 0.0875829, 0.0267035
-20, 1357438892, 0.0872637, 0.0282743
-20, 1357443892, 0.0869345, 0.0282743
-20, 1357448892, 0.0866252, 0.0282743
-20, 1357453892, 0.086306, 0.0282743
-20, 1357458892, 0.0859767, 0.0298451
-20, 1357463892, 0.0856675, 0.0298451
-20, 1357468892, 0.0853682, 0.0298451
-20, 1357473892, 0.0850689, 0.0298451
-20, 1357478892, 0.0847696, 0.0298451
-20, 1357483892, 0.0844504, 0.0298451
-20, 1357488892, 0.0841511, 0.0298451
-20, 1357493892, 0.0838318, 0.0298451
-20, 1357498892, 0.0835325, 0.0298451
-20, 1357503892, 0.0832432, 0.0298451
-20, 1357508892, 0.0829539, 0.0298451
-20, 1357513892, 0.0826546, 0.0298451
-20, 1357518892, 0.0823453, 0.0298451
-20, 1357523892, 0.0820361, 0.0298451
-20, 1357528892, 0.0817268, 0.0298451
-20, 1357533892, 0.0814175, 0.0298451
-20, 1357538892, 0.0811282, 0.0298451
-20, 1357543892, 0.0808389, 0.0298451
-20, 1357548892, 0.0805296, 0.0298451
-20, 1357553892, 0.0802204, 0.0282743
-20, 1357558892, 0.0799211, 0.0298451
-20, 1357563892, 0.0796018, 0.0298451
-20, 1357568892, 0.0793724, 0.0282743
-20, 1357573892, 0.079093, 0.0282743
-20, 1357578892, 0.0787937, 0.0282743
-20, 1357583892, 0.0784944, 0.0282743
-20, 1357588892, 0.0781852, 0.0267035
-20, 1357593892, 0.0778659, 0.0282743
-20, 1357598892, 0.0775567, 0.0282743
-20, 1357603892, 0.0772673, 0.0267035
-20, 1357608892, 0.076968, 0.0267035
-20, 1357613892, 0.0766588, 0.0267035
-20, 1357618892, 0.0763495, 0.0251327
-20, 1357623892, 0.0760502, 0.0251327
-20, 1357628892, 0.0757409, 0.0251327
-20, 1357633892, 0.0754516, 0.0235619
-20, 1357638892, 0.0751523, 0.0235619
-20, 1357643892, 0.0748431, 0.0235619
-20, 1357648892, 0.0745537, 0.0235619
-20, 1357653892, 0.0742545, 0.0219911
-20, 1357658892, 0.0739452, 0.0219911
-20, 1357663892, 0.0736459, 0.0219911
-20, 1357668892, 0.0733566, 0.0204204
-20, 1357673892, 0.0730573, 0.0204204
-20, 1357678892, 0.072768, 0.0204204
-20, 1357683892, 0.0724886, 0.0188496
-20, 1357688892, 0.0721794, 0.0188496
-20, 1357693892, 0.0718701, 0.0188496
-20, 1357698892, 0.0715808, 0.0172788
-20, 1357703892, 0.0712915, 0.0172788
-20, 1357708892, 0.0709922, 0.015708
-20, 1357713892, 0.0707128, 0.015708
-20, 1357718892, 0.0704135, 0.0141372
-20, 1357723892, 0.0700943, 0.0141372
-20, 1357728892, 0.069785, 0.0141372
-20, 1357733892, 0.0694857, 0.0125664
-20, 1357738892, 0.0691765, 0.0125664
-20, 1357743892, 0.0688672, 0.0109956
-20, 1357748892, 0.0685579, 0.0109956
-20, 1357753892, 0.0682387, 0.0109956
-20, 1357758892, 0.0679194, 0.00942478
-20, 1357763892, 0.0676102, 0.00785398
-20, 1357768892, 0.0672909, 0.00785398
-20, 1357773892, 0.0669817, 0.00785398
-20, 1357778892, 0.0666624, 0.00628319
-20, 1357783892, 0.0663432, 0.00628319
-20, 1357788892, 0.0660339, 0.00471239
-20, 1357793892, 0.0657146, 0.00471239
-20, 1357798892, 0.0653854, 0.00314159
-20, 1357803892, 0.0650662, 0.00314159
-20, 1357808892, 0.0647569, 0.00314159
-20, 1357813892, 0.0644277, 0.0015708
-20, 1357818892, 0.0640985, 0.0015708
-20, 1357823892, 0.0637692, 0
-20, 1357828892, 0.06344, 0
-20, 1357833892, 0.0631108, -0.0015708
-20, 1357838892, 0.0628614, -0.0015708
-20, 1357843892, 0.0625421, -0.0015708
-20, 1357848892, 0.062193, -0.00314159
-20, 1357853892, 0.0618538, -0.00314159
-20, 1357858892, 0.0615246, -0.00471239
-20, 1357863892, 0.0612053, -0.00471239
-20, 1357868892, 0.0608761, -0.00471239
-20, 1357873892, 0.0605469, -0.00628319
-20, 1357878892, 0.0602077, -0.00628319
-20, 1357883892, 0.0598884, -0.00785398
-20, 1357888892, 0.0595692, -0.00785398
-20, 1357893892, 0.05924, -0.00942478
-20, 1357898892, 0.0589107, -0.00942478
-20, 1357903892, 0.0585915, -0.00942478
-20, 1357908892, 0.0582623, -0.0109956
-20, 1357913892, 0.057933, -0.0109956
-20, 1357918892, 0.0576038, -0.0125664
-20, 1357923892, 0.0572746, -0.0125664
-20, 1357928892, 0.0569354, -0.0125664
-20, 1357933892, 0.0566162, -0.0141372
-20, 1357938892, 0.0562869, -0.0141372
-20, 1357943892, 0.0559477, -0.0141372
-20, 1357948892, 0.0556085, -0.015708
-20, 1357953892, 0.0552793, -0.015708
-20, 1357958892, 0.0549501, -0.015708
-20, 1357963892, 0.0546009, -0.0172788
-20, 1357968892, 0.0542617, -0.0172788
-20, 1357973892, 0.0539225, -0.0172788
-20, 1357978892, 0.0535833, -0.0188496
-20, 1357983892, 0.0532541, -0.0188496
-20, 1357988892, 0.0529249, -0.0188496
-20, 1357993892, 0.0525757, -0.0204204
-20, 1357998892, 0.0522265, -0.0204204
-20, 1358003892, 0.0518973, -0.0204204
-20, 1358008892, 0.0515681, -0.0204204
-20, 1358013892, 0.0512289, -0.0219911
-20, 1358018892, 0.0508897, -0.0219911
-20, 1358023892, 0.0505605, -0.0219911
-20, 1358028892, 0.0502312, -0.0219911
-20, 1358033892, 0.0498921, -0.0235619
-20, 1358038892, 0.0495529, -0.0235619
-20, 1358043892, 0.0492236, -0.0235619
-20, 1358048892, 0.0488844, -0.0235619
-20, 1358053892, 0.0485552, -0.0251327
-20, 1358058892, 0.048216, -0.0251327
-20, 1358063892, 0.0478868, -0.0251327
-20, 1358068892, 0.0475775, -0.0251327
-20, 1358073892, 0.0472583, -0.0251327
-20, 1358078892, 0.046939, -0.0251327
-20, 1358083892, 0.0466298, -0.0267035
-20, 1358088892, 0.0463105, -0.0267035
-20, 1358093892, 0.0459913, -0.0267035
-20, 1358098892, 0.045682, -0.0267035
-20, 1358103892, 0.0454426, -0.0267035
-20, 1358108892, 0.0451533, -0.0267035
-20, 1358113892, 0.0448639, -0.0267035
-20, 1358118892, 0.0445447, -0.0282743
-20, 1358123892, 0.0442454, -0.0282743
-20, 1358128892, 0.0439361, -0.0282743
-20, 1358133892, 0.0436368, -0.0282743
-20, 1358138892, 0.0433375, -0.0282743
-20, 1358143892, 0.0430482, -0.0282743
-20, 1358148892, 0.042739, -0.0282743
-20, 1358153892, 0.0424297, -0.0298451
-20, 1358158892, 0.0421204, -0.0298451
-20, 1358163892, 0.0417912, -0.0282743
-20, 1358168892, 0.0414819, -0.0298451
-20, 1358173892, 0.0411926, -0.0298451
-20, 1358178892, 0.0409033, -0.0298451
-20, 1358183892, 0.040594, -0.0282743
-20, 1358188892, 0.0402947, -0.0298451
-20, 1358193892, 0.0399855, -0.0298451
-20, 1358198892, 0.0396762, -0.0282743
-20, 1358203892, 0.0393869, -0.0298451
-20, 1358208892, 0.0390976, -0.0298451
-20, 1358213892, 0.0388083, -0.0282743
-20, 1358218892, 0.038499, -0.0282743
-20, 1358223892, 0.0381897, -0.0298451
-20, 1358228892, 0.0378705, -0.0282743
-20, 1358233892, 0.0375612, -0.0282743
-20, 1358238892, 0.0372719, -0.0298451
-20, 1358243892, 0.0369626, -0.0282743
-20, 1358248892, 0.0366533, -0.0282743
-20, 1358253892, 0.0363441, -0.0282743
-20, 1358258892, 0.0360248, -0.0282743
-20, 1358263892, 0.0357156, -0.0267035
-20, 1358268892, 0.0354262, -0.0267035
-20, 1358273892, 0.0351369, -0.0282743
-20, 1358278892, 0.0348277, -0.0267035
-20, 1358283892, 0.0345383, -0.0267035
-20, 1358288892, 0.0342391, -0.0267035
-20, 1358293892, 0.0339298, -0.0267035
-20, 1358298892, 0.0336305, -0.0251327
-20, 1358303892, 0.0333512, -0.0267035
-20, 1358308892, 0.0330519, -0.0251327
-20, 1358313892, 0.0327625, -0.0251327
-20, 1358318892, 0.0324832, -0.0251327
-20, 1358323892, 0.0321839, -0.0251327
-20, 1358328892, 0.0318846, -0.0235619
-20, 1358333892, 0.0315953, -0.0235619
-20, 1358338892, 0.031306, -0.0235619
-20, 1358343892, 0.0310067, -0.0235619
-20, 1358348892, 0.0307274, -0.0235619
-20, 1358353892, 0.0304181, -0.0219911
-20, 1358358892, 0.0301088, -0.0219911
-20, 1358363892, 0.0297996, -0.0219911
-20, 1358368892, 0.0295003, -0.0204204
-20, 1358373892, 0.0292409, -0.0204204
-20, 1358378892, 0.0289316, -0.0204204
-20, 1358383892, 0.0286124, -0.0204204
-20, 1358388892, 0.0282831, -0.0188496
-20, 1358393892, 0.0279739, -0.0188496
-20, 1358398892, 0.0276646, -0.0172788
-20, 1358403892, 0.0273454, -0.0172788
-20, 1358408892, 0.0270261, -0.0172788
-20, 1358413892, 0.0267069, -0.015708
-20, 1358418892, 0.0263876, -0.015708
-20, 1358423892, 0.0260584, -0.015708
-20, 1358428892, 0.0257292, -0.0141372
-20, 1358433892, 0.0254099, -0.0141372
-20, 1358438892, 0.0250907, -0.0141372
-20, 1358443892, 0.0247714, -0.0125664
-20, 1358448892, 0.0244422, -0.0125664
-20, 1358453892, 0.024103, -0.0109956
-20, 1358458892, 0.0237638, -0.0109956
-20, 1358463892, 0.0234246, -0.00942478
-20, 1358468892, 0.0230954, -0.00942478
-20, 1358473892, 0.0227662, -0.00785398
-20, 1358478892, 0.022417, -0.00785398
-20, 1358483892, 0.0220778, -0.00785398
-20, 1358488892, 0.0217386, -0.00628319
-20, 1358493892, 0.0214194, -0.00628319
-20, 1358498892, 0.0210802, -0.00471239
-20, 1358503892, 0.020741, -0.00471239
-20, 1358508892, 0.0204018, -0.00314159
-20, 1358513892, 0.0200825, -0.00314159
-20, 1358518892, 0.0197633, -0.00314159
-20, 1358523892, 0.0194341, -0.0015708
-20, 1358528892, 0.0191048, -0.0015708
-20, 1358533892, 0.0187856, -0.0015708
-20, 1358538892, 0.0184464, 0
-20, 1358543892, 0.0181072, 0.0015708
-20, 1358548892, 0.017778, 0.0015708
-20, 1358553892, 0.0174487, 0.0015708
-20, 1358558892, 0.0171096, 0.00314159
-20, 1358563892, 0.0167704, 0.00314159
-20, 1358568892, 0.0164411, 0.00471239
-20, 1358573892, 0.016092, 0.00471239
-20, 1358578892, 0.0157528, 0.00471239
-20, 1358583892, 0.0154235, 0.00628319
-20, 1358588892, 0.0151043, 0.00628319
-20, 1358593892, 0.0147651, 0.00785398
-20, 1358598892, 0.0144259, 0.00785398
-20, 1358603892, 0.0140867, 0.00942478
-20, 1358608892, 0.0137475, 0.00942478
-20, 1358613892, 0.0134083, 0.00942478
-20, 1358618892, 0.0130691, 0.0109956
-20, 1358623892, 0.0127299, 0.0109956
-20, 1358628892, 0.0123807, 0.0125664
-20, 1358633892, 0.0121114, 0.0125664
-20, 1358638892, 0.0117622, 0.0125664
-20, 1358643892, 0.011423, 0.0141372
-20, 1358648892, 0.0110838, 0.0141372
-20, 1358653892, 0.0107446, 0.0141372
-20, 1358658892, 0.0104054, 0.015708
-20, 1358663892, 0.0100662, 0.015708
-20, 1358668892, 0.009727, 0.015708
-20, 1358673892, 0.00938781, 0.0172788
-20, 1358678892, 0.00904861, 0.0172788
-20, 1358683892, 0.00871939, 0.0172788
-20, 1358688892, 0.00838019, 0.0188496
-20, 1358693892, 0.00804099, 0.0188496
-20, 1358698892, 0.00771177, 0.0188496
-20, 1358703892, 0.00739252, 0.0188496
-20, 1358708892, 0.00708325, 0.0204204
-20, 1358713892, 0.00676401, 0.0204204
-20, 1358718892, 0.00645474, 0.0204204
-20, 1358723892, 0.00612552, 0.0204204
-20, 1358728892, 0.00580627, 0.0204204
-20, 1358733892, 0.00550698, 0.0219911
-20, 1358738892, 0.00519771, 0.0219911
-20, 1358743892, 0.00489842, 0.0219911
-20, 1358748892, 0.00457917, 0.0219911
-20, 1358753892, 0.00426991, 0.0219911
-20, 1358758892, 0.00396064, 0.0235619
-20, 1358763892, 0.00365137, 0.0235619
-20, 1358768892, 0.00335208, 0.0235619
-20, 1358773892, 0.00305278, 0.0235619
-20, 1358778892, 0.00274351, 0.0235619
-20, 1358783892, 0.00243425, 0.0235619
-20, 1358788892, 0.00212498, 0.0235619
-20, 1358793892, 0.00180573, 0.0235619
-20, 1358798892, 0.00150644, 0.0235619
-20, 1358803892, 0.00121712, 0.0235619
-20, 1358808892, 0.00091783, 0.0235619
-20, 1358813892, 0.000608561, 0.0235619
-20, 1358818892, 0.000309269, 0.0235619
-20, 1358823892, 0, 0.0235619
-20, 1358828892, -0.000309269, 0.0235619
-20, 1358833892, -0.000598585, 0.0235619
-20, 1358838892, -0.000877925, 0.0235619
-20, 1358843892, -0.00117722, 0.0235619
-20, 1358848892, -0.00149646, 0.0235619
-20, 1358853892, -0.00181571, 0.0235619
-20, 1358858892, -0.00212498, 0.0235619
-20, 1358863892, -0.00244422, 0.0235619
-20, 1358868892, -0.00273354, 0.0219911
-20, 1358873892, -0.00303283, 0.0235619
-20, 1358878892, -0.00335208, 0.0235619
-20, 1358883892, -0.00367132, 0.0219911
-20, 1358888892, -0.00397061, 0.0219911
-20, 1358893892, -0.00427988, 0.0219911
-20, 1358898892, -0.00452929, 0.0219911
-20, 1358903892, -0.00480863, 0.0204204
-20, 1358908892, -0.00510792, 0.0219911
-20, 1358913892, -0.00540722, 0.0219911
-20, 1358918892, -0.00569653, 0.0204204
-20, 1358923892, -0.00599583, 0.0204204
-20, 1358928892, -0.00629512, 0.0204204
-20, 1358933892, -0.00658443, 0.0188496
-20, 1358938892, -0.0068937, 0.0188496
-20, 1358943892, -0.00718302, 0.0188496
-20, 1358948892, -0.00747233, 0.0188496
-20, 1358953892, -0.00777163, 0.0172788
-20, 1358958892, -0.00807092, 0.0172788
-20, 1358963892, -0.00836024, 0.0172788
-20, 1358968892, -0.00865953, 0.0172788
-20, 1358973892, -0.00895882, 0.0172788
-20, 1358978892, -0.00924814, 0.015708
-20, 1358983892, -0.00955741, 0.015708
-20, 1358988892, -0.00987665, 0.015708
-20, 1358993892, -0.0101759, 0.0141372
-20, 1358998892, -0.0104852, 0.0141372
-20, 1359003892, -0.0107945, 0.0141372
-20, 1359008892, -0.0111037, 0.0141372
-20, 1359013892, -0.011423, 0.0125664
-20, 1359018892, -0.0117422, 0.0125664
-20, 1359023892, -0.0120515, 0.0125664
-20, 1359028892, -0.0123708, 0.0109956
-20, 1359033892, -0.01268, 0.0109956
-20, 1359038892, -0.0129993, 0.0109956
-20, 1359043892, -0.0132986, 0.00942478
-20, 1359048892, -0.0136178, 0.00942478
-20, 1359053892, -0.013947, 0.00942478
-20, 1359058892, -0.0142762, 0.00785398
-20, 1359063892, -0.0146055, 0.00785398
-20, 1359068892, -0.0149247, 0.00785398
-20, 1359073892, -0.015244, 0.00785398
-20, 1359078892, -0.0155732, 0.00628319
-20, 1359083892, -0.0159124, 0.00628319
-20, 1359088892, -0.0162416, 0.00628319
-20, 1359093892, -0.0165808, 0.00471239
-20, 1359098892, -0.0169, 0.00471239
-20, 1359103892, -0.0172293, 0.00471239
-20, 1359108892, -0.0175685, 0.00314159
-20, 1359113892, -0.0179077, 0.00314159
-20, 1359118892, -0.0182269, 0.00314159
-20, 1359123892, -0.0185462, 0.0015708
-20, 1359128892, -0.0188654, 0.0015708
-20, 1359133892, -0.0192146, 0
-20, 1359138892, -0.0195438, 0
-20, 1359143892, -0.019873, 0
-20, 1359148892, -0.0202022, -0.0015708
-20, 1359153892, -0.0205215, -0.0015708
-20, 1359158892, -0.0208407, -0.0015708
-20, 1359163892, -0.0211799, -0.00314159
-20, 1359168892, -0.0214493, -0.00314159
-20, 1359173892, -0.0217785, -0.00314159
-20, 1359178892, -0.0221177, -0.00314159
-20, 1359183892, -0.0224469, -0.00471239
-20, 1359188892, -0.0227861, -0.00471239
-20, 1359193892, -0.0231154, -0.00471239
-20, 1359198892, -0.0234446, -0.00628319
-20, 1359203892, -0.0237937, -0.00628319
-20, 1359208892, -0.0241329, -0.00628319
-20, 1359213892, -0.0244622, -0.00785398
-20, 1359218892, -0.0247914, -0.00785398
-20, 1359223892, -0.0251206, -0.00785398
-20, 1359228892, -0.0254598, -0.00785398
-20, 1359233892, -0.025799, -0.00942478
-20, 1359238892, -0.0261282, -0.00942478
-20, 1359243892, -0.0264674, -0.00942478
-20, 1359248892, -0.0268066, -0.00942478
-20, 1359253892, -0.0271558, -0.00942478
-20, 1359258892, -0.027505, -0.0109956
-20, 1359263892, -0.0278641, -0.0109956
-20, 1359268892, -0.0281933, -0.0109956
-20, 1359273892, -0.0285226, -0.0109956
-20, 1359278892, -0.0288618, -0.0125664
-20, 1359283892, -0.029201, -0.0125664
-20, 1359288892, -0.0295302, -0.0125664
-20, 1359293892, -0.0298794, -0.0141372
-20, 1359298892, -0.0302086, -0.0141372
-20, 1359303892, -0.0305378, -0.0141372
-20, 1359308892, -0.030877, -0.0141372
-20, 1359313892, -0.0311962, -0.0141372
-20, 1359318892, -0.0315354, -0.015708
-20, 1359323892, -0.0318547, -0.015708
-20, 1359328892, -0.0321939, -0.015708
-20, 1359333892, -0.0324932, -0.015708
-20, 1359338892, -0.0328124, -0.015708
-20, 1359343892, -0.0331217, -0.0172788
-20, 1359348892, -0.033431, -0.0172788
-20, 1359353892, -0.0337502, -0.0172788
-20, 1359358892, -0.0340695, -0.0172788
-20, 1359363892, -0.0343687, -0.0172788
-20, 1359368892, -0.034668, -0.0188496
-20, 1359373892, -0.0349673, -0.0188496
-20, 1359378892, -0.0352766, -0.0188496
-20, 1359383892, -0.0355859, -0.0188496
-20, 1359388892, -0.0358951, -0.0188496
-20, 1359393892, -0.0361944, -0.0188496
-20, 1359398892, -0.0365037, -0.0204204
-20, 1359403892, -0.036793, -0.0204204
-20, 1359408892, -0.0370923, -0.0204204
-20, 1359413892, -0.0374016, -0.0204204
-20, 1359418892, -0.0377108, -0.0204204
-20, 1359423892, -0.0380201, -0.0204204
-20, 1359428892, -0.0383294, -0.0204204
-20, 1359433892, -0.0386187, -0.0219911
-20, 1359438892, -0.0388482, -0.0219911
-20, 1359443892, -0.0391475, -0.0204204
-20, 1359448892, -0.0394567, -0.0219911
-20, 1359453892, -0.039756, -0.0219911
-20, 1359458892, -0.0400653, -0.0219911
-20, 1359463892, -0.0403646, -0.0219911
-20, 1359468892, -0.0406639, -0.0219911
-20, 1359473892, -0.0409532, -0.0219911
-20, 1359478892, -0.0412625, -0.0219911
-20, 1359483892, -0.0415817, -0.0219911
-20, 1359488892, -0.0419009, -0.0219911
-20, 1359493892, -0.0422102, -0.0219911
-20, 1359498892, -0.0424995, -0.0219911
-20, 1359503892, -0.0428088, -0.0219911
-20, 1359508892, -0.0431181, -0.0219911
-20, 1359513892, -0.0434373, -0.0219911
-20, 1359518892, -0.0437466, -0.0219911
-20, 1359523892, -0.0440459, -0.0219911
-20, 1359528892, -0.0443452, -0.0219911
-20, 1359533892, -0.0446245, -0.0219911
-20, 1359538892, -0.0449238, -0.0219911
-20, 1359543892, -0.0452231, -0.0219911
-20, 1359548892, -0.0455224, -0.0219911
-20, 1359553892, -0.0458217, -0.0219911
-20, 1359558892, -0.046121, -0.0219911
-20, 1359563892, -0.0464103, -0.0219911
-20, 1359568892, -0.0466996, -0.0219911
-20, 1359573892, -0.0470089, -0.0219911
-20, 1359578892, -0.0472982, -0.0219911
-20, 1359583892, -0.0475975, -0.0219911
-20, 1359588892, -0.0478968, -0.0204204
-20, 1359593892, -0.0481961, -0.0204204
-20, 1359598892, -0.0484854, -0.0204204
-20, 1359603892, -0.0487747, -0.0204204
-20, 1359608892, -0.049064, -0.0204204
-20, 1359613892, -0.0493633, -0.0204204
-20, 1359618892, -0.0496726, -0.0204204
-20, 1359623892, -0.0499818, -0.0188496
-20, 1359628892, -0.0502811, -0.0204204
-20, 1359633892, -0.0506004, -0.0188496
-20, 1359638892, -0.0509096, -0.0188496
-20, 1359643892, -0.0512289, -0.0188496
-20, 1359648892, -0.0515481, -0.0188496
-20, 1359653892, -0.0518574, -0.0172788
-20, 1359658892, -0.0521667, -0.0172788
-20, 1359663892, -0.0524959, -0.0172788
-20, 1359668892, -0.0528151, -0.0172788
-20, 1359673892, -0.0531344, -0.015708
