pwm, time_us, position
-110, 866419845, -0.199887
-110, 866424845, -0.201095
-110, 866429845, -0.202262
-110, 866434845, -0.203459
-110, 866439845, -0.204646
-110, 866444845, -0.205793
-110, 866449845, -0.206991
-110, 866454845, -0.208158
-110, 866459845, -0.209315
-110, 866464845, -0.210492
-110, 866469845, -0.21167
-110, 866474845, -0.212867
-110, 866479845, -0.214054
-110, 866484845, -0.215261
-110, 866489845, -0.216428
-110, 866494845, -0.217645
-110, 866499845, -0.218833
-110, 866504845, -0.21997
-110, 866509845, -0.220988
-110, 866514845, -0.222185
-110, 866519845, -0.223362
-110, 866524845, -0.224549
-110, 866529845, -0.225716
-110, 866534845, -0.226973
-110, 866539845, -0.228151
-110, 866544845, -0.229358
-110, 866549845, -0.230535
-110, 866554845, -0.231732
-110, 866559845, -0.232939
-110, 866564845, -0.234127
-110, 866569845, -0.235344
-110, 866574845, -0.236501
-110, 866579845, -0.237698
-110, 866584845, -0.238875
-110, 866589845, -0.240043
-110, 866594845, -0.24124
-110, 866599845, -0.242407
-110, 866604845, -0.243375
-110, 866609845, -0.244532
-110, 866614845, -0.245689
-110, 866619845, -0.246896
-110, 866624845, -0.248064
-110, 866629845, -0.249241
-110, 866634845, -0.250418
-110, 866639845, -0.251595
-110, 866644845, -0.252792
-110, 866649845, -0.25397
-110, 866654845, -0.255157
-110, 866659845, -0.256344
-110, 866664845, -0.257531
-110, 866669845, -0.258728
-110, 866674845, -0.259926
-110, 866679845, -0.261093
-110, 866684845, -0.26232
-110, 866689845, -0.263427
-110, 866694845, -0.264465
-110, 866699845, -0.265662
-110, 866704845, -0.266879
-110, 866709845, -0.268086
-110, 866714845, -0.269253
-110, 866719845, -0.270471
-110, 866724845, -0.271678
-110, 866729845, -0.272845
-110, 866734845, -0.274042
120, 867741585, -0.280726
120, 867746585, -0.280726
120, 867751585, -0.280726
120, 867756585, -0.280547
120, 867761585, -0.280008
120, 867766585, -0.27939
120, 867771585, -0.278941
120, 867776585, -0.278142
120, 867781585, -0.277275
120, 867786585, -0.276606
120, 867791585, -0.275688
120, 867796585, -0.274681
120, 867801585, -0.273713
120, 867806585, -0.272705
120, 867811585, -0.271608
120, 867816585, -0.27052
120, 867821585, -0.269633
120, 867826585, -0.268485
120, 867831585, -0.267338
120, 867836585, -0.266151
120, 867841585, -0.264934
120, 867846585, -0.263697
120, 867851585, -0.262739
120, 867856585, -0.261482
120, 867861585, -0.260235
120, 867866585, -0.258988
120, 867871585, -0.257711
120, 867876585, -0.256454
120, 867881585, -0.255426
120, 867886585, -0.254149
120, 867891585, -0.252892
120, 867896585, -0.251635
120, 867901585, -0.250328
120, 867906585, -0.249071
120, 867911585, -0.247814
120, 867916585, -0.246537
120, 867921585, -0.24527
120, 867926585, -0.243973
120, 867931585, -0.242736
120, 867936585, -0.241469
120, 867941585, -0.240212
120, 867946585, -0.238945
120, 867951585, -0.237658
120, 867956585, -0.236501
120, 867961585, -0.235344
120, 867966585, -0.234077
120, 867971585, -0.23282
120, 867976585, -0.231503
120, 867981585, -0.230166
120, 867986585, -0.228929
120, 867991585, -0.227662
120, 867996585, -0.226355
120, 868001585, -0.225068
120, 868006585, -0.223751
120, 868011585, -0.222494
120, 868016585, -0.221177
120, 868021585, -0.21987
120, 868026585, -0.218533
120, 868031585, -0.217256
120, 868036585, -0.21593
120, 868041585, -0.214742
120, 868046585, -0.213595
120, 868051585, -0.212328
120, 868056585, -0.211021
120, 868061585, -0.209724
120, 868066585, -0.208457
120, 868071585, -0.20714
120, 868076585, -0.205853
120, 868081585, -0.204576
120, 868086585, -0.203279
120, 868091585, -0.202012
120, 868096585, -0.200686
120, 868101585, -0.199409
120, 868106585, -0.198122
120, 868111585, -0.196825
120, 868116585, -0.195558
120, 868121585, -0.194251
120, 868126585, -0.192974
120, 868131585, -0.191667
120, 868136585, -0.190649
120, 868141585, -0.189352
120, 868146585, -0.188075
120, 868151585, -0.186749
120, 868156585, -0.185442
120, 868161585, -0.184115
120, 868166585, -0.182858
120, 868171585, -0.181531
120, 868176585, -0.180234
120, 868181585, -0.178937
120, 868186585, -0.17764
120, 868191585, -0.176383
120, 868196585, -0.175076
120, 868201585, -0.173769
120, 868206585, -0.172512
120, 868211585, -0.171175
120, 868216585, -0.169888
120, 868221585, -0.168571
120, 868226585, -0.167285
120, 868231585, -0.166247
120, 868236585, -0.16496
120, 868241585, -0.163703
120, 868246585, -0.162406
120, 868251585, -0.161139
120, 868256585, -0.159812
120, 868261585, -0.158555
120, 868266585, -0.157278
120, 868271585, -0.155981
120, 868276585, -0.154704
120, 868281585, -0.153397
120, 868286585, -0.15209
120, 868291585, -0.150813
120, 868296585, -0.149536
120, 868301585, -0.14822
120, 868306585, -0.146953
120, 868311585, -0.145646
120, 868316585, -0.144369
120, 868321585, -0.143351
120, 868326585, -0.142034
120, 868331585, -0.140727
120, 868336585, -0.13941
120, 868341585, -0.138143
120, 868346585, -0.136846
120, 868351585, -0.13551
120, 868356585, -0.134253
120, 868361585, -0.132966
120, 868366585, -0.131679
120, 868371585, -0.130392
120, 868376585, -0.129085
120, 868381585, -0.127778
120, 868386585, -0.126511
120, 868391585, -0.125244
120, 868396585, -0.123927
120, 868401585, -0.12267
120, 868406585, -0.121363
120, 868411585, -0.120086
120, 868416585, -0.119078
120, 868421585, -0.117772
120, 868426585, -0.116495
120, 868431585, -0.115188
120, 868436585, -0.113921
120, 868441585, -0.112674
120, 868446585, -0.111347
120, 868451585, -0.11007
120, 868456585, -0.108763
120, 868461585, -0.107496
120, 868466585, -0.106189
120, 868471585, -0.104882
120, 868476585, -0.103555
120, 868481585, -0.102278
120, 868486585, -0.100971
120, 868491585, -0.0996744
120, 868496585, -0.0983575
120, 868501585, -0.0970905
120, 868506585, -0.096013
120, 868511585, -0.094746
120, 868516585, -0.093489
120, 868521585, -0.0921821
120, 868526585, -0.0908153
120, 868531585, -0.0895383
120, 868536585, -0.0882813
120, 868541585, -0.0869644
120, 868546585, -0.0856675
120, 868551585, -0.0843805
120, 868556585, -0.0831135
120, 868561585, -0.0818565
120, 868566585, -0.0805695
120, 868571585, -0.0792925
120, 868576585, -0.0779757
120, 868581585, -0.0767087
120, 868586585, -0.0754417
120, 868591585, -0.0741248
120, 868596585, -0.0730772
120, 868601585, -0.0717903
120, 868606585, -0.0704834
120, 868611585, -0.0691964
120, 868616585, -0.0679494
120, 868621585, -0.0666325
120, 868626585, -0.0653355
120, 868631585, -0.0640187
120, 868636585, -0.0627616
120, 868641585, -0.0614846
120, 868646585, -0.0601378
120, 868651585, -0.058811
120, 868656585, -0.057534
120, 868661585, -0.0562371
120, 868666585, -0.0549401
120, 868671585, -0.0536631
120, 868676585, -0.0523662
120, 868681585, -0.0513187
120, 868686585, -0.0500217
120, 868691585, -0.0487647
120, 868696585, -0.0474478
120, 868701585, -0.0461609
120, 868706585, -0.044854
120, 868711585, -0.0436069
120, 868716585, -0.0423299
120, 868721585, -0.041023
120, 868726585, -0.0397361
120, 868731585, -0.0384391
120, 868736585, -0.0371821
120, 868741585, -0.0359051
120, 868746585, -0.0345982
120, 868751585, -0.0333312
120, 868756585, -0.0320343
120, 868761585, -0.0307473
120, 868766585, -0.0294903
120, 868771585, -0.0281933
120, 868776585, -0.0271159
120, 868781585, -0.025809
120, 868786585, -0.024522
120, 868791585, -0.0232351
120, 868796585, -0.0219381
120, 868801585, -0.0206013
120, 868806585, -0.0193044
120, 868811585, -0.0180174
120, 868816585, -0.0167504
120, 868821585, -0.0154235
120, 868826585, -0.0141466
120, 868831585, -0.0128596
120, 868836585, -0.0115427
120, 868841585, -0.0102258
120, 868846585, -0.00894884
120, 868851585, -0.00767186
120, 868856585, -0.00635498
120, 868861585, -0.00520769
120, 868866585, -0.00405042
120, 868871585, -0.0027934
120, 868876585, -0.00151642
120, 868881585, -0.000199528
120, 868886585, 0.00104752
120, 868891585, 0.00233448
120, 868896585, 0.00363142
120, 868901585, 0.00489842
120, 868906585, 0.00622528
120, 868911585, 0.00748231
120, 868916585, 0.00878922
120, 868921585, 0.0100562
120, 868926585, 0.0113831
120, 868931585, 0.0126401
120, 868936585, 0.0139371
120, 868941585, 0.015214
120, 868946585, 0.016491
120, 868951585, 0.0175585
120, 868956585, 0.0188854
120, 868961585, 0.0201723
120, 868966585, 0.0214493
120, 868971585, 0.0227562
120, 868976585, 0.0240531
120, 868981585, 0.0253501
120, 868986585, 0.0266071
120, 868991585, 0.027904
120, 868996585, 0.0292109
120, 869001585, 0.0304779
120, 869006585, 0.0317649
120, 869011585, 0.0330319
120, 869016585, 0.0343388
120, 869021585, 0.0356058
120, 869026585, 0.0368728
120, 869031585, 0.0381698
120, 869036585, 0.0394467
120, 869041585, 0.0407337
120, 869046585, 0.0417513
120, 869051585, 0.0430682
120, 869056585, 0.0443452
120, 869061585, 0.0456321
120, 869066585, 0.0468792
120, 869071585, 0.0481661
120, 869076585, 0.049483
120, 869081585, 0.05078
120, 869086585, 0.052047
120, 869091585, 0.0533539
120, 869096585, 0.0546608
120, 869101585, 0.0559876
120, 869106585, 0.0572546
120, 869111585, 0.0585616
120, 869116585, 0.0598585
120, 869121585, 0.0611454
120, 869126585, 0.0624424
120, 869131585, 0.0634999
120, 869136585, 0.0647769
120, 869141585, 0.0660339
120, 869146585, 0.0673308
120, 869151585, 0.0686477
120, 869156585, 0.0699746
120, 869161585, 0.0712316
120, 869166585, 0.0725186
120, 869171585, 0.0738255
120, 869176585, 0.0751324
120, 869181585, 0.0763794
120, 869186585, 0.0776265
120, 869191585, 0.0789234
120, 869196585, 0.0802004
120, 869201585, 0.0815073
120, 869206585, 0.0827743
120, 869211585, 0.0840313
120, 869216585, 0.0853482
120, 869221585, 0.0865554
120, 869226585, 0.0876827
120, 869231585, 0.0889796
120, 869236585, 0.0902467
120, 869241585, 0.0915137
120, 869246585, 0.0927906
120, 869251585, 0.0941075
120, 869256585, 0.0954244
120, 869261585, 0.0966814
120, 869266585, 0.0979484
120, 869271585, 0.0992753
120, 869276585, 0.100592
120, 869281585, 0.101899
120, 869286585, 0.103206
120, 869291585, 0.104463
120, 869296585, 0.10576
120, 869301585, 0.107047
120, 869306585, 0.108274
120, 869311585, 0.109361
120, 869316585, 0.110658
120, 869321585, 0.111915
120, 869326585, 0.113242
120, 869331585, 0.114519
120, 869336585, 0.115776
120, 869341585, 0.117053
120, 869346585, 0.11834
120, 869351585, 0.119667
120, 869356585, 0.120924
120, 869361585, 0.122211
120, 869366585, 0.123488
120, 869371585, 0.124755
120, 869376585, 0.126062
120, 869381585, 0.127349
120, 869386585, 0.128626
120, 869391585, 0.129873
120, 869396585, 0.13118
120, 869401585, 0.132457
120, 869406585, 0.133534
120, 869411585, 0.134821
120, 869416585, 0.136108
120, 869421585, 0.137385
120, 869426585, 0.138722
120, 869431585, 0.140009
120, 869436585, 0.141306
120, 869441585, 0.142553
120, 869446585, 0.14387
120, 869451585, 0.145157
120, 869456585, 0.146414
120, 869461585, 0.147721
120, 869466585, 0.149018
120, 869471585, 0.150325
120, 869476585, 0.151592
120, 869481585, 0.152879
120, 869486585, 0.154185
120, 869491585, 0.155243
120, 869496585, 0.15645
120, 869501585, 0.157727
120, 869506585, 0.159014
120, 869511585, 0.160291
120, 869516585, 0.161528
120, 869521585, 0.162855
120, 869526585, 0.164132
120, 869531585, 0.165439
120, 869536585, 0.166696
120, 869541585, 0.168003
120, 869546585, 0.16927
120, 869551585, 0.170577
120, 869556585, 0.171844
120, 869561585, 0.173151
120, 869566585, 0.174408
120, 869571585, 0.175715
120, 869576585, 0.177012
120, 869581585, 0.178039
120, 869586585, 0.179356
120, 869591585, 0.180673
120, 869596585, 0.18194
120, 869601585, 0.183237
120, 869606585, 0.184544
120, 869611585, 0.185801
120, 869616585, 0.187078
120, 869621585, 0.188385
120, 869626585, 0.189662
120, 869631585, 0.190959
120, 869636585, 0.192216
120, 869641585, 0.193532
120, 869646585, 0.194809
120, 869651585, 0.196096
120, 869656585, 0.197363
120, 869661585, 0.19864
120, 869666585, 0.199937
120, 869671585, 0.200975
120, 869676585, 0.202252
120, 869681585, 0.203539
120, 869686585, 0.204836
120, 869691585, 0.206083
120, 869696585, 0.20738
120, 869701585, 0.208677
120, 869706585, 0.209934
120, 869711585, 0.211231
120, 869716585, 0.212528
120, 869721585, 0.213834
120, 869726585, 0.215131
120, 869731585, 0.216428
120, 869736585, 0.217695
120, 869741585, 0.219012
120, 869746585, 0.220309
120, 869751585, 0.221596
120, 869756585, 0.222604
120, 869761585, 0.223931
120, 869766585, 0.225188
120, 869771585, 0.226435
120, 869776585, 0.227772
120, 869781585, 0.229078
120, 869786585, 0.230365
120, 869791585, 0.231602
120, 869796585, 0.232929
120, 869801585, 0.234236
120, 869806585, 0.235473
120, 869811585, 0.23673
120, 869816585, 0.238007
120, 869821585, 0.239314
120, 869826585, 0.240561
120, 869831585, 0.241858
120, 869836585, 0.243145
120, 869841585, 0.244442
120, 869846585, 0.245689
120, 869851585, 0.246717
120, 869856585, 0.248054
120, 869861585, 0.249301
120, 869866585, 0.250568
120, 869871585, 0.251845
120, 869876585, 0.253171
120, 869881585, 0.254429
120, 869886585, 0.255686
120, 869891585, 0.256992
120, 869896585, 0.258289
120, 869901585, 0.259616
120, 869906585, 0.260913
120, 869911585, 0.26219
120, 869916585, 0.263487
120, 869921585, 0.264734
120, 869926585, 0.266051
120, 869931585, 0.267338
120, 869936585, 0.268635
120, 869941585, 0.269892
120, 869946585, 0.27091
120, 869951585, 0.272226
120, 869956585, 0.273533
-120, 870962831, 0.280726
-120, 870967831, 0.280726
-120, 870972831, 0.280726
-120, 870977831, 0.280547
-120, 870982831, 0.280098
-120, 870987831, 0.27938
-120, 870992831, 0.278801
-120, 870997831, 0.278053
-120, 871002831, 0.277294
-120, 871007831, 0.276357
-120, 871012831, 0.275499
-120, 871017831, 0.274511
-120, 871022831, 0.273653
-120, 871027831, 0.272635
-120, 871032831, 0.271598
-120, 871037831, 0.270451
-120, 871042831, 0.269353
-120, 871047831, 0.268276
-120, 871052831, 0.267039
-120, 871057831, 0.266051
-120, 871062831, 0.264894
-120, 871067831, 0.263687
-120, 871072831, 0.26242
-120, 871077831, 0.261153
-120, 871082831, 0.259926
-120, 871087831, 0.258878
-120, 871092831, 0.257571
-120, 871097831, 0.256294
-120, 871102831, 0.255027
-120, 871107831, 0.25372
-120, 871112831, 0.252393
-120, 871117831, 0.251076
-120, 871122831, 0.250049
-120, 871127831, 0.248742
-120, 871132831, 0.247455
-120, 871137831, 0.246158
-120, 871142831, 0.244831
-120, 871147831, 0.243524
-120, 871152831, 0.242227
-120, 871157831, 0.24094
-120, 871162831, 0.239604
-120, 871167831, 0.238297
-120, 871172831, 0.23703
-120, 871177831, 0.235713
-120, 871182831, 0.234416
-120, 871187831, 0.233099
-120, 871192831, 0.231822
-120, 871197831, 0.230485
-120, 871202831, 0.229168
-120, 871207831, 0.227871
-120, 871212831, 0.226734
-120, 871217831, 0.225477
-120, 871222831, 0.22419
-120, 871227831, 0.222893
-120, 871232831, 0.221596
-120, 871237831, 0.220219
-120, 871242831, 0.218912
-120, 871247831, 0.217645
-120, 871252831, 0.216299
-120, 871257831, 0.214922
-120, 871262831, 0.213625
-120, 871267831, 0.212298
-120, 871272831, 0.210941
-120, 871277831, 0.209614
-120, 871282831, 0.208318
-120, 871287831, 0.206971
-120, 871292831, 0.205624
-120, 871297831, 0.204606
-120, 871302831, 0.203309
-120, 871307831, 0.201992
-120, 871312831, 0.200606
-120, 871317831, 0.199329
-120, 871322831, 0.198032
-120, 871327831, 0.196695
-120, 871332831, 0.195328
-120, 871337831, 0.194061
-120, 871342831, 0.192794
-120, 871347831, 0.191427
-120, 871352831, 0.19016
-120, 871357831, 0.188873
-120, 871362831, 0.187547
-120, 871367831, 0.18619
-120, 871372831, 0.184923
-120, 871377831, 0.183636
-120, 871382831, 0.182279
-120, 871387831, 0.181202
-120, 871392831, 0.179865
-120, 871397831, 0.178588
-120, 871402831, 0.177271
-120, 871407831, 0.175904
-120, 871412831, 0.174577
-120, 871417831, 0.17329
-120, 871422831, 0.171983
-120, 871427831, 0.170607
-120, 871432831, 0.16929
-120, 871437831, 0.167963
-120, 871442831, 0.166616
-120, 871447831, 0.165279
-120, 871452831, 0.163982
-120, 871457831, 0.162665
-120, 871462831, 0.161339
-120, 871467831, 0.160012
-120, 871472831, 0.158994
-120, 871477831, 0.157667
-120, 871482831, 0.15635
-120, 871487831, 0.155014
-120, 871492831, 0.153737
-120, 871497831, 0.15242
-120, 871502831, 0.151113
-120, 871507831, 0.149766
-120, 871512831, 0.148489
-120, 871517831, 0.147152
-120, 871522831, 0.145835
-120, 871527831, 0.144518
-120, 871532831, 0.143211
-120, 871537831, 0.141875
-120, 871542831, 0.140578
-120, 871547831, 0.139241
-120, 871552831, 0.138193
-120, 871557831, 0.136846
-120, 871562831, 0.13552
-120, 871567831, 0.134193
-120, 871572831, 0.132896
-120, 871577831, 0.131539
-120, 871582831, 0.130162
-120, 871587831, 0.128855
-120, 871592831, 0.127568
-120, 871597831, 0.126232
-120, 871602831, 0.124895
-120, 871607831, 0.123608
-120, 871612831, 0.122281
-120, 871617831, 0.120924
-120, 871622831, 0.119637
-120, 871627831, 0.11835
-120, 871632831, 0.116973
-120, 871637831, 0.115916
-120, 871642831, 0.114619
-120, 871647831, 0.113342
-120, 871652831, 0.111995
-120, 871657831, 0.110698
-120, 871662831, 0.109411
-120, 871667831, 0.108114
-120, 871672831, 0.106798
-120, 871677831, 0.105471
-120, 871682831, 0.104184
-120, 871687831, 0.102837
-120, 871692831, 0.10151
-120, 871697831, 0.100213
-120, 871702831, 0.0988663
-120, 871707831, 0.0975594
-120, 871712831, 0.0962225
-120, 871717831, 0.0949256
-120, 871722831, 0.0935887
-120, 871727831, 0.0922619
-120, 871732835, 0.0912044
-120, 871737835, 0.0898576
-120, 871742835, 0.0885307
-120, 871747835, 0.0872138
-120, 871752835, 0.085877
-120, 871757835, 0.0845401
-120, 871762835, 0.0832432
-120, 871767835, 0.0819163
-120, 871772835, 0.0806094
-120, 871777835, 0.0792726
-120, 871782835, 0.0779757
-120, 871787835, 0.0766388
-120, 871792835, 0.075312
-120, 871797835, 0.074025
-120, 871802835, 0.0727281
-120, 871807835, 0.0713912
-120, 871812835, 0.0703736
-120, 871817835, 0.0690468
-120, 871822835, 0.06769
-120, 871827835, 0.066393
-120, 871832835, 0.0651061
-120, 871837835, 0.0637792
-120, 871842835, 0.0624923
-120, 871847835, 0.0611554
-120, 871852835, 0.0597986
-120, 871857835, 0.0584917
-120, 871862835, 0.0571948
-120, 871867835, 0.055848
-120, 871872835, 0.0545311
-120, 871877835, 0.0531942
-120, 871882835, 0.0518674
-120, 871887835, 0.0505106
-120, 871892835, 0.049473
-120, 871897835, 0.0481462
-120, 871902835, 0.0468093
-120, 871907835, 0.0455024
-120, 871912835, 0.0442055
-120, 871917835, 0.0428786
-120, 871922835, 0.0415318
-120, 871927835, 0.0402349
-120, 871932835, 0.038928
-120, 871937835, 0.0376211
-120, 871942835, 0.0362543
-120, 871947835, 0.0349773
-120, 871952835, 0.0336604
-120, 871957835, 0.0323635
-120, 871962835, 0.0310366
-120, 871967835, 0.0297696
-120, 871972835, 0.0284228
-120, 871977835, 0.0271159
-120, 871982835, 0.0260883
-120, 871987835, 0.0247714
-120, 871992835, 0.0234446
-120, 871997835, 0.0220978
-120, 872002835, 0.0208008
-120, 872007835, 0.019474
-120, 872012835, 0.0181471
-120, 872017835, 0.0168502
-120, 872022835, 0.0154734
-120, 872027835, 0.0141765
-120, 872032835, 0.0128696
-120, 872037835, 0.0115228
-120, 872042835, 0.010156
-120, 872047835, 0.00886903
-120, 872052835, 0.00752222
-120, 872057835, 0.00618538
-120, 872062835, 0.00486849
-120, 872067835, 0.00356158
-120, 872072835, 0.00246417
-120, 872077835, 0.00116724
-120, 872082835, -0.000109741
-120, 872087835, -0.0014366
-120, 872092835, -0.0027934
-120, 872097835, -0.00409033
-120, 872102835, -0.00537729
-120, 872107835, -0.00669417
-120, 872112835, -0.00800108
-120, 872117835, -0.00931797
-120, 872122835, -0.0106548
-120, 872127835, -0.0119617
-120, 872132835, -0.0132487
-120, 872137835, -0.0145755
-120, 872142835, -0.0158825
-120, 872147835, -0.0172093
-120, 872152835, -0.0182568
-120, 872157835, -0.0195837
-120, 872162835, -0.0208906
-120, 872167835, -0.0222374
-120, 872172835, -0.0235643
-120, 872177835, -0.0248712
-120, 872182835, -0.0261881
-120, 872187835, -0.0275549
-120, 872192835, -0.0289017
-120, 872197835, -0.0302385
-120, 872202835, -0.0315155
-120, 872207835, -0.0328324
-120, 872212835, -0.0341892
-120, 872217835, -0.0354662
-120, 872222835, -0.036793
-120, 872227835, -0.0381299
-120, 872232835, -0.0393969
-120, 872237835, -0.0407237
-120, 872242835, -0.0418112
-120, 872247835, -0.043138
-120, 872252835, -0.044425
-120, 872257835, -0.045702
-120, 872262835, -0.0470388
-120, 872267835, -0.0483357
-120, 872272835, -0.0496526
-120, 872277835, -0.0509296
-120, 872282835, -0.0522565
-120, 872287835, -0.0535634
-120, 872292835, -0.0549002
-120, 872297835, -0.0562171
-120, 872302835, -0.057524
-120, 872307835, -0.0588509
-120, 872312835, -0.0602077
-120, 872317835, -0.0615146
-120, 872322835, -0.0628414
-120, 872327835, -0.0641683
-120, 872332835, -0.0652358
-120, 872337835, -0.0665128
-120, 872342835, -0.0678995
-120, 872347835, -0.0692363
-120, 872352835, -0.0705033
-120, 872357835, -0.0718501
-120, 872362835, -0.073197
-120, 872367835, -0.0745338
-120, 872372835, -0.0758208
-120, 872377835, -0.0771376
-120, 872382835, -0.0784745
-120, 872387835, -0.0797614
-120, 872392835, -0.0810883
-120, 872397835, -0.0823952
-120, 872402835, -0.0837221
-120, 872407835, -0.085019
-120, 872412835, -0.086306
-120, 872417835, -0.0876428
-120, 872422835, -0.0886804
-120, 872427835, -0.0899972
-120, 872432835, -0.0913141
-120, 872437835, -0.092641
-120, 872442835, -0.0939479
-120, 872447835, -0.0952648
-120, 872452835, -0.0965617
-120, 872457835, -0.0978986
-120, 872462835, -0.0992354
-120, 872467835, -0.100562
-120, 872472835, -0.101849
-120, 872477835, -0.103196
-120, 872482835, -0.104523
-120, 872487835, -0.10585
-120, 872492835, -0.107187
-120, 872497835, -0.108563
-120, 872502835, -0.10985
-120, 872507835, -0.110868
-120, 872512835, -0.112255
-120, 872517835, -0.113611
-120, 872522835, -0.114858
-120, 872527835, -0.116195
-120, 872532835, -0.117532
-120, 872537835, -0.118819
-120, 872542835, -0.120156
-120, 872547835, -0.121493
-120, 872552835, -0.1228
-120, 872557835, -0.124147
-120, 872562835, -0.125433
-120, 872567835, -0.12674
-120, 872572835, -0.128027
-120, 872577835, -0.129374
-120, 872582835, -0.130651
-120, 872587835, -0.131689
-120, 872592835, -0.133045
-120, 872597835, -0.134322
-120, 872602835, -0.135659
-120, 872607835, -0.136966
-120, 872612835, -0.138323
-120, 872617835, -0.13964
-120, 872622835, -0.140947
-120, 872627835, -0.142274
-120, 872632835, -0.14363
-120, 872637835, -0.144927
-120, 872642835, -0.146244
-120, 872647835, -0.147581
-120, 872652835, -0.148938
-120, 872657835, -0.150225
-120, 872662835, -0.151572
-120, 872667835, -0.152639
-120, 872672835, -0.153976
-120, 872677835, -0.155263
-120, 872682835, -0.15661
-120, 872687835, -0.157937
-120, 872692835, -0.159234
-120, 872697835, -0.16053
-120, 872702835, -0.161887
-120, 872707835, -0.163174
-120, 872712835, -0.164491
-120, 872717835, -0.165798
-120, 872722835, -0.167095
-120, 872727835, -0.168412
-120, 872732835, -0.169749
-120, 872737835, -0.171036
-120, 872742835, -0.172343
-120, 872747835, -0.17342
-120, 872752835, -0.174737
-120, 872757835, -0.176034
-120, 872762835, -0.177331
-120, 872767835, -0.178668
-120, 872772835, -0.179975
-120, 872777835, -0.181311
-120, 872782835, -0.182658
-120, 872787835, -0.183975
-120, 872792835, -0.185252
-120, 872797835, -0.186609
-120, 872802835, -0.187966
-120, 872807835, -0.189302
-120, 872812835, -0.190609
-120, 872817835, -0.191936
-120, 872822835, -0.193253
-120, 872827835, -0.19455
-120, 872832835, -0.195608
-120, 872837835, -0.196964
-120, 872842835, -0.198261
-120, 872847835, -0.199578
-120, 872852835, -0.200895
-120, 872857835, -0.202232
-120, 872862835, -0.203549
-120, 872867835, -0.204876
-120, 872872835, -0.206143
-120, 872877835, -0.20748
-120, 872882835, -0.208756
-120, 872887835, -0.210073
-120, 872892835, -0.21137
-120, 872897835, -0.212707
-120, 872902835, -0.214014
-120, 872907835, -0.215341
-120, 872912835, -0.216378
-120, 872917835, -0.217725
-120, 872922835, -0.219042
-120, 872927835, -0.220379
-120, 872932835, -0.221686
-120, 872937835, -0.223043
-120, 872942835, -0.22433
-120, 872947835, -0.225647
-120, 872952835, -0.226993
-120, 872957835, -0.22834
-120, 872962835, -0.229637
-120, 872967835, -0.230964
-120, 872972835, -0.232301
-120, 872977835, -0.233648
-120, 872982835, -0.234935
-120, 872987835, -0.236261
-120, 872992835, -0.237479
-120, 872997835, -0.238626
-120, 873002835, -0.239943
-120, 873007835, -0.24123
-120, 873012835, -0.242557
-120, 873017835, -0.243883
-120, 873022835, -0.24516
-120, 873027835, -0.246507
-120, 873032835, -0.247794
-120, 873037835, -0.249081
-120, 873042835, -0.250398
-120, 873047835, -0.251755
-120, 873052835, -0.253062
-120, 873057835, -0.254339
-120, 873062835, -0.255676
-120, 873067835, -0.256963
-120, 873072835, -0.258299
-120, 873077835, -0.259357
-120, 873082835, -0.260694
-120, 873087835, -0.261991
-120, 873092835, -0.263337
-120, 873097835, -0.264634
-120, 873102835, -0.265981
-120, 873107835, -0.267328
-120, 873112835, -0.268665
-120, 873117835, -0.269952
-120, 873122835, -0.271319
-120, 873127835, -0.272635
-120, 873132835, -0.273932
130, 874138989, -0.281564
130, 874143989, -0.281564
130, 874148989, -0.281564
130, 874153989, -0.281335
130, 874158989, -0.280736
130, 874163989, -0.280068
130, 874168989, -0.279549
130, 874173989, -0.278691
130, 874178989, -0.277763
130, 874183989, -0.276865
130, 874188989, -0.275988
130, 874193989, -0.27488
130, 874198989, -0.273783
130, 874203989, -0.272865
130, 874208989, -0.271678
130, 874213989, -0.270431
130, 874218989, -0.269184
130, 874223989, -0.268156
130, 874228989, -0.266849
130, 874233989, -0.265792
130, 874238989, -0.264405
130, 874243989, -0.263108
130, 874248989, -0.261801
130, 874253989, -0.260494
130, 874258989, -0.259117
130, 874263989, -0.257811
130, 874268989, -0.256444
130, 874273989, -0.255097
130, 874278989, -0.25373
130, 874283989, -0.252393
130, 874288989, -0.250997
130, 874293989, -0.24957
130, 874298989, -0.248213
130, 874303989, -0.246817
130, 874308989, -0.245709
130, 874313989, -0.244292
130, 874318989, -0.242936
130, 874323989, -0.241529
130, 874328989, -0.240172
130, 874333989, -0.238756
130, 874338989, -0.237359
130, 874343989, -0.235932
130, 874348989, -0.234555
130, 874353989, -0.233139
130, 874358989, -0.231722
130, 874363989, -0.230286
130, 874368989, -0.228909
130, 874373989, -0.227502
130, 874378989, -0.226086
130, 874383989, -0.224649
130, 874388989, -0.223252
130, 874393989, -0.222105
130, 874398989, -0.220698
130, 874403989, -0.219222
130, 874408989, -0.217805
130, 874413989, -0.216378
130, 874418989, -0.214962
130, 874423989, -0.213505
130, 874428989, -0.212129
130, 874433989, -0.210652
130, 874438989, -0.209265
130, 874443989, -0.207839
130, 874448989, -0.206422
130, 874453989, -0.204985
130, 874458989, -0.203589
130, 874463989, -0.202162
130, 874468989, -0.200745
130, 874473989, -0.199598
130, 874478989, -0.198181
130, 874483989, -0.196755
130, 874488989, -0.195368
130, 874493989, -0.193932
130, 874498989, -0.192535
