packet,time_us, angle
1, 503078429, 911
1, 503083429, 904
1, 503088429, 897
1, 503093429, 889
1, 503098429, 881
1, 503103429, 873
1, 503108429, 864
1, 503113429, 855
1, 503118429, 846
1, 503123429, 836
1, 503128429, 826
1, 503133429, 816
1, 503138429, 805
1, 503143429, 794
1, 503148429, 783
1, 503153429, 771
1, 503158429, 759
1, 503163429, 747
1, 503168429, 734
1, 503173429, 721
1, 503178429, 708
1, 503183429, 697
1, 503188429, 684
1, 503193429, 669
1, 503198429, 655
1, 503203429, 640
1, 503208429, 625
1, 503213429, 610
1, 503218429, 594
1, 503223429, 579
1, 503228429, 563
1, 503233429, 546
1, 503238429, 529
1, 503243429, 513
1, 503248429, 496
1, 503253429, 478
1, 503258429, 461
1, 503263429, 443
1, 503268429, 425
1, 503273429, 406
1, 503278429, 388
1, 503283429, 369
1, 503288429, 351
1, 503293429, 332
1, 503298429, 313
2, 503980263, -643
2, 503985263, -628
2, 503990263, -614
2, 503995263, -599
2, 504000263, -584
2, 504005263, -568
2, 504010263, -552
2, 504015263, -536
2, 504020263, -520
2, 504025263, -504
2, 504030263, -487
2, 504035263, -470
2, 504040263, -453
2, 504045263, -436
2, 504050263, -419
2, 504055263, -400
2, 504060263, -382
2, 504065263, -364
2, 504070263, -346
2, 504075263, -327
2, 504080263, -309
2, 504085263, -290
2, 504090263, -271
2, 504095263, -252
2, 504100263, -233
2, 504105263, -213
2, 504110263, -193
2, 504115263, -174
2, 504120263, -154
2, 504125263, -134
2, 504130263, -114
2, 504135263, -95
2, 504140263, -79
2, 504145263, -58
2, 504150263, -39
2, 504155263, -19
2, 504160263, 1
2, 504165263, 21
2, 504170263, 41
2, 504175263, 61
2, 504180263, 81
2, 504185263, 101
2, 504190263, 120
2, 504195263, 140
2, 504200263, 159
2, 504205263, 179
2, 504210263, 198
2, 504215263, 218
2, 504220263, 237
2, 504225263, 256
2, 504230263, 274
2, 504235263, 293
2, 504240263, 312
2, 504245263, 330
2, 504250263, 348
2, 504255263, 366
2, 504260263, 384
2, 504265263, 402
2, 504270263, 419
2, 504275263, 436
2, 504280263, 453
2, 504285263, 469
2, 504290263, 486
2, 504295263, 502
2, 504300263, 518
2, 504305263, 534
2, 504310263, 549
2, 504315263, 564
2, 504320263, 579
2, 504325263, 594
2, 504330263, 608
2, 504335263, 622
2, 504340263, 636
2, 504345263, 649
2, 504350263, 662
2, 504355263, 675
2, 504360263, 688
2, 504365263, 700
2, 504370263, 712
2, 504375263, 724
2, 504380263, 735
2, 504385263, 746
2, 504390263, 756
2, 504395263, 766
2, 504400263, 776
2, 504405263, 784
2, 504410263, 794
2, 504415263, 803
2, 504420263, 811
2, 504425263, 820
2, 504430263, 828
2, 504435263, 835
2, 504440263, 843
2, 504445263, 850
2, 504450263, 856
2, 504455263, 863
2, 504460263, 869
2, 504465263, 874
2, 504470263, 880
2, 504475263, 884
2, 504480263, 889
2, 504485263, 893
2, 504490263, 897
2, 504495263, 901
2, 504500263, 904
2, 504505263, 907
2, 504510263, 909
2, 504515263, 911
2, 504520263, 913
2, 504525263, 915
2, 504530263, 916
2, 504535263, 916
2, 504540263, 917
2, 504545263, 917
2, 504550263, 917
2, 504555263, 916
2, 504560263, 915
2, 504565263, 914
2, 504570263, 912
2, 504575263, 910
2, 504580263, 908
2, 504585263, 905
2, 504590263, 902
2, 504595263, 899
2, 504600263, 895
2, 504605263, 891
2, 504610263, 887
2, 504615263, 882
2, 504620263, 877
2, 504625263, 871
2, 504630263, 866
2, 504635263, 859
2, 504640263, 853
2, 504645263, 846
2, 504650263, 839
2, 504655263, 832
2, 504660263, 824
2, 504665263, 816
2, 504670263, 807
2, 504675263, 798
2, 504680263, 789
2, 504685263, 780
2, 504690263, 770
2, 504695263, 760
2, 504700263, 750
2, 504705263, 739
2, 504710263, 730
2, 504715263, 718
2, 504720264, 707
2, 504725264, 695
2, 504730264, 683
2, 504735264, 670
2, 504740264, 657
2, 504745264, 644
2, 504750264, 631
2, 504755264, 617
2, 504760264, 603
2, 504765264, 589
2, 504770264, 574
2, 504775264, 559
2, 504780264, 544
2, 504785264, 529
2, 504790264, 513
2, 504795264, 497
2, 504800264, 481
2, 504805264, 465
2, 504810264, 448
2, 504815264, 432
2, 504820264, 415
2, 504825264, 397
2, 504830264, 380
2, 504835264, 362
2, 504840264, 344
2, 504845264, 326
2, 504850264, 308
2, 504855264, 290
2, 504860264, 272
2, 504865264, 253
2, 504870264, 234
2, 504875264, 216
2, 504880264, 197
2, 504885264, 178
2, 504890264, 159
2, 504895264, 140
2, 504900264, 120
2, 504905264, 101
2, 504910264, 82
2, 504915264, 62
2, 504920264, 43
2, 504925264, 24
2, 504930264, 4
2, 504935264, -16
2, 504940264, -35
2, 504945264, -54
2, 504950264, -74
2, 504955264, -93
2, 504960264, -112
2, 504965264, -131
2, 504970264, -147
2, 504975264, -166
2, 504980264, -185
2, 504985264, -203
2, 504990264, -222
2, 504995264, -241
2, 505000264, -259
2, 505005264, -278
2, 505010264, -296
2, 505015264, -314
2, 505020264, -332
2, 505025264, -349
2, 505030264, -367
2, 505035264, -384
2, 505040264, -402
2, 505045264, -418
2, 505050264, -435
2, 505055264, -451
2, 505060264, -468
2, 505065264, -483
2, 505070264, -500
2, 505075264, -515
2, 505080264, -530
2, 505085264, -545
2, 505090264, -560
2, 505095264, -574
2, 505100264, -588
2, 505105264, -602
2, 505110264, -616
2, 505115264, -629
2, 505120264, -642
2, 505125264, -654
2, 505130264, -667
2, 505135264, -679
2, 505140264, -690
2, 505145264, -702
2, 505150264, -713
2, 505155264, -724
2, 505160264, -734
2, 505165264, -745
2, 505170264, -754
2, 505175264, -764
2, 505180264, -773
2, 505185264, -782
2, 505190264, -791
2, 505195264, -799
2, 505200264, -807
2, 505205264, -814
2, 505210264, -822
2, 505215264, -829
2, 505220264, -835
2, 505225264, -841
2, 505230264, -847
2, 505235264, -853
2, 505240264, -857
2, 505245264, -862
2, 505250264, -866
2, 505255264, -871
2, 505260264, -875
2, 505265264, -878
2, 505270264, -881
2, 505275264, -884
2, 505280264, -887
2, 505285264, -889
2, 505290264, -891
2, 505295264, -892
2, 505300264, -893
2, 505305264, -894
2, 505310264, -895
2, 505315264, -895
2, 505320264, -895
2, 505325264, -894
2, 505330264, -893
2, 505335264, -892
2, 505340264, -890
2, 505345264, -889
2, 505350264, -886
2, 505355264, -884
2, 505360264, -881
2, 505365264, -877
2, 505370264, -874
2, 505375264, -870
2, 505380264, -866
2, 505385264, -861
2, 505390264, -856
2, 505395264, -851
2, 505400264, -845
2, 505405264, -839
2, 505410264, -832
2, 505415264, -826
2, 505420264, -819
2, 505425264, -812
2, 505430264, -804
2, 505435264, -796
2, 505440264, -788
2, 505445264, -779
2, 505450264, -770
2, 505455264, -761
2, 505460264, -751
2, 505465264, -741
2, 505470264, -731
2, 505475264, -720
2, 505480264, -709
2, 505485264, -698
2, 505490264, -687
2, 505495264, -675
2, 505500264, -663
2, 505505264, -651
2, 505510264, -638
2, 505515264, -625
2, 505520264, -612
2, 505525264, -598
2, 505530264, -584
2, 505535264, -573
2, 505540264, -559
2, 505545264, -544
2, 505550264, -529
2, 505555264, -514
2, 505560264, -499
2, 505565264, -484
2, 505570264, -468
2, 505575264, -451
2, 505580264, -435
2, 505585264, -419
2, 505590264, -402
2, 505595264, -386
2, 505600264, -368
2, 505605264, -351
2, 505610264, -334
2, 505615264, -316
2, 505620264, -298
2, 505625264, -281
2, 505630264, -263
2, 505635264, -244
2, 505640264, -226
2, 505645264, -208
2, 505650264, -189
2, 505655264, -171
2, 505660264, -152
2, 505665264, -133
2, 505670264, -114
2, 505675264, -95
2, 505680264, -76
2, 505685264, -57
2, 505690264, -39
2, 505695264, -20
2, 505700264, -1
2, 505705264, 19
2, 505710264, 38
2, 505715264, 56
2, 505720264, 75
2, 505725264, 94
2, 505730264, 113
2, 505735264, 131
2, 505740264, 150
2, 505745264, 169
2, 505750264, 187
2, 505755264, 205
2, 505760264, 224
2, 505765264, 242
2, 505770264, 259
2, 505775264, 278
2, 505780264, 295
2, 505785264, 312
2, 505790264, 330
2, 505795264, 347
2, 505800264, 364
2, 505805264, 377
2, 505810264, 394
2, 505815264, 410
2, 505820264, 426
2, 505825264, 442
2, 505830264, 458
2, 505835264, 473
2, 505840264, 489
2, 505845264, 504
2, 505850264, 518
2, 505855264, 533
2, 505860264, 547
2, 505865264, 561
2, 505870264, 574
2, 505875264, 588
2, 505880264, 601
2, 505885264, 614
2, 505890264, 626
2, 505895264, 638
2, 505900264, 650
2, 505905264, 662
2, 505910264, 673
2, 505915264, 684
2, 505920264, 695
2, 505925264, 705
2, 505930264, 715
2, 505935264, 725
2, 505940264, 735
2, 505945264, 744
2, 505950264, 753
